"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"alpha[1]",0.339765877778226,0.220407790430515,-0.0603415941241275,0.188390848682931,0.328585594134073,0.482104449818207,0.803861701966449,1.00104852409646,13000
"alpha[2]",-0.137244448142122,0.23415992363474,-0.488488129734349,-0.309000361748336,-0.168469015408633,-0.00476021479078814,0.415791509909992,1.00105204173748,13000
"alpha[3]",0.136281558980794,0.142196607448765,-0.138722851054265,0.0442538121487938,0.13391414323946,0.229459061497641,0.420472406135038,1.00105506278441,13000
"alpha[4]",0.500839528598833,0.170651342423977,0.157235437712097,0.387377888332685,0.506104316900756,0.618075383305223,0.825791492798629,1.00108417163918,11000
"alpha[5]",0.228483212538153,0.231888640977605,-0.234038280539602,0.0749935247662784,0.231766084171626,0.380588094496093,0.683011621874308,1.00109347625525,10000
"alpha[6]",0.214077183460264,0.280920407232759,-0.319305743010816,0.0457239702522925,0.207747503566485,0.370637573829948,0.808942919719555,1.00092788774058,15000
"alpha[7]",1.05668233032515,0.139702747453691,0.77876231443505,0.966836943842381,1.05646245571469,1.14996411070785,1.33005983586075,1.00093668042271,15000
"alpha[8]",1.50169162238642,0.313010381022784,0.890989419841141,1.29281752115053,1.49943225191593,1.70343431358933,2.12985869904492,1.00128211112818,5200
"alpha[9]",0.826839297044098,0.324296411866186,0.200549701990293,0.610012763816787,0.820985830200414,1.03799695666248,1.50007934569975,1.00103716062659,14000
"alpha[10]",1.162865418445,0.277704108587599,0.621299604370251,0.972462970506305,1.16304935693424,1.35629091503852,1.69932530339737,1.0010961415259,10000
"alpha[11]",0.608950470687629,0.171912504022667,0.27561291059562,0.49327729680444,0.607252556748856,0.722703489166837,0.948530197120703,1.00117642700862,7200
"alpha[12]",0.628295189671628,0.193455161148409,0.274646167838686,0.49600670653794,0.621869946507053,0.755090978178229,1.02522984066524,1.00097329313229,15000
"alpha[13]",-0.00647262490764822,0.143909950057161,-0.279324017145409,-0.102261637787408,-0.0103983050147421,0.0857665762302151,0.285378434759914,1.0009521432296,15000
"alpha[14]",0.124559936274318,0.144858941431743,-0.155627711115862,0.027992166462799,0.122939630030112,0.220036580823251,0.412924426023054,1.00095852159039,15000
"alpha[15]",0.510941911150999,0.197479111634766,0.100246319303202,0.379768782717874,0.516929819817856,0.647958723193907,0.882630087799784,1.00093365538337,15000
"beta[1]",6.88892888437541e-05,4.91380332659367e-05,2.85355487155902e-06,2.99441645687767e-05,5.99571813838821e-05,9.86546325337402e-05,0.000184846206548917,1.00102099204979,15000
"beta[2]",3.88999849344532e-05,2.5153995061776e-05,2.62528696658738e-06,1.97701283169394e-05,3.549701933827e-05,5.31614432764462e-05,9.7905460136888e-05,1.00095935530912,15000
"beta[3]",0.000107487687811236,7.20081591864968e-05,5.81889660248454e-06,5.0374691650581e-05,9.71424171665511e-05,0.000152114679342449,0.000273496066913846,1.00098704776688,15000
"beta[4]",0.000226945234107806,7.99422525934514e-05,6.65883730502621e-05,0.00017288619677038,0.000228548853289052,0.000281948450871388,0.00038014559307344,1.00093094823858,15000
"beta[5]",0.000140906970306423,5.60477956012397e-05,2.96145846239774e-05,0.000102355032066618,0.000141507071920458,0.000178922360127118,0.000249904332468485,1.00093246582811,15000
"beta[6]",9.91487271041998e-05,6.90397531519897e-05,4.88737709555159e-06,4.39160146403916e-05,8.79128911710819e-05,0.0001428401686978,0.000258259692426185,1.00101386474755,15000
"beta[7]",0.000121555351409705,7.76815546989474e-05,6.85003891662343e-06,5.96119028273303e-05,0.000111999218508195,0.000171337946565061,0.000295773335756586,1.00091854360382,15000
"beta[8]",5.17860714961164e-05,9.89635824123501e-06,3.24311443703286e-05,4.52255067512849e-05,5.16845101846797e-05,5.81372208273137e-05,7.19968234984624e-05,1.00108268197222,11000
"beta[9]",2.17178454222821e-05,7.77028868271297e-06,6.92228302195339e-06,1.64697139102854e-05,2.15494611510403e-05,2.67389014155386e-05,3.75746664708407e-05,1.00102698626732,15000
"beta[10]",0.000192036817009967,8.57744352115413e-05,3.11729734660153e-05,0.000130122601677138,0.000190882514561274,0.000252264550082574,0.000361210096871903,1.00322979971838,3300
