"","names.covars","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mu.coef[1]","maxT_spawn","-0.0389291035355416","0.0451609919134991","-0.130172600036483","-0.0673127099323814","-0.0387419521276467","-0.0100825460842189","0.0487164704815581","1.00091554351862","6000"
"mu.coef[2]","avgT_grow","-0.00615769919149997","0.0481377447305762","-0.101880918675454","-0.0364665414950607","-0.00638402486442364","0.0245839657854405","0.0880235411895618","1.00135074810528","3300"
"mu.coef[3]","maxP_spawn","-0.132431893207386","0.042208267294335","-0.212139135616565","-0.16120423984081","-0.132622421074027","-0.104361882443658","-0.0482327245322852","1.00120712139334","4400"
"mu.coef[4]","RB_spawn","-0.020266078268453","0.0385297090498618","-0.0928509106331175","-0.0466613297068792","-0.0205434746718466","0.00533713596714141","0.0570611987289521","1.00092192653724","6000"
"mu.coef[5]","RB_emerge","-0.0744904206984458","0.0366287911955917","-0.145626516946347","-0.0987168170846905","-0.0745602763663324","-0.0499833635703117","-0.001803588183941","1.0014114509896","3000"
"mu.coef[6]","avgP_grow","0.103138932252103","0.0397994167463005","0.0228203785037281","0.0773273741450036","0.103008337479472","0.12974444424333","0.182225718546496","1.00102531350227","6000"
"mu.coef[7]","medianQ","-0.0862937222048267","0.0404069730978796","-0.166560246265895","-0.112973828841717","-0.0863799229774752","-0.0591583583945647","-0.00802019988826688","1.00089491502885","6000"
"mu.coef[8]","breakup","-0.0394332980818572","0.0395656465495972","-0.117022912964161","-0.0657862404584839","-0.0392015058766153","-0.0129609759614344","0.0369553016773281","1.00104849736201","6000"
"mu.coef[9]","NPGO","-0.0606372570083376","0.0391524945957771","-0.140567112226327","-0.0844896794606424","-0.0602705033455808","-0.0352089934008709","0.0145603266464588","1.00090006037508","6000"
