"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"alpha[1]",0.152556231954187,0.174410699762312,-0.186707411526975,0.0391846034311718,0.151204412448682,0.264317682198019,0.504689475579733,1.00105620638189,19000
"alpha[2]",-0.548804371489206,0.0896059395173227,-0.712325992161454,-0.59542247030446,-0.551020676470537,-0.505508933992668,-0.373972030528814,1.00099844151596,30000
"alpha[3]",1.20503443890767,0.501022571427446,-0.0337575374806615,1.04270600647993,1.30185942329794,1.52051755224208,1.95124395306047,1.23043733967763,18
"alpha[4]",0.925593244508236,0.241007510908881,0.381651927720157,0.788129090441943,0.935661950870087,1.08063954527568,1.36158558626338,1.00101838990549,29000
"alpha[5]",-0.139305687176206,0.296509809985801,-0.544828695552368,-0.318805946771858,-0.19841531909896,-0.0532848336954267,0.707271847727858,1.00117978585193,8700
"alpha[6]",0.128844106439694,0.408960037986733,-0.501240984113884,-0.0948859932296242,0.0792541572861438,0.274102705780818,1.16135881358259,1.00105848277675,18000
"alpha[7]",1.94200245634124,0.228659139406079,1.48429423652212,1.79661996828283,1.94449656890147,2.09251566184543,2.38018018582688,1.00106037246716,18000
"alpha[8]",1.3927891298024,0.297679387073374,0.811786092088425,1.19769122250171,1.39227264831536,1.58510560261568,1.97933010930491,1.00101890933766,28000
"alpha[9]",0.403194576597956,0.405594722670929,-0.155573103928799,0.0481133069610766,0.344411779305208,0.717499292886983,1.23383793504027,1.00111177052581,12000
"alpha[10]",1.93384375458385,0.407075179822673,0.774083402137703,1.73987660493106,1.97296642029923,2.18805952929893,2.62254100667281,1.0038997096332,2100
"alpha[11]",1.52358030502513,0.393538540923723,0.462433744504002,1.33986277723502,1.56418081927696,1.77174255208715,2.18266922051248,1.05861757986744,86
"alpha[12]",0.484848964561097,0.30815195197664,0.114477769132372,0.323165514582639,0.433779927900622,0.554652779780061,1.47062025438527,1.00110955098511,12000
"alpha[13]",-0.17083605664895,0.126158733635966,-0.407756447195635,-0.248687012563478,-0.175405979748659,-0.0980608632261384,0.087720152220423,1.00108000063291,15000
"alpha[14]",0.0253129831100958,0.159156667641217,-0.250386309481825,-0.0724144401201589,0.0175336484831203,0.108249316954415,0.340388770867869,1.00098108569415,30000
"alpha[15]",0.761755032130312,0.289936871953708,-0.0177159694607991,0.624199083273443,0.78993736352001,0.944531269794604,1.25380991567209,1.01133864143026,490
"base.rec[1,1]",2999.54873946707,516.588493299864,2121.66321991195,2644.98911936569,2953.178976202,3300.30507168126,4153.13420126052,1.00107073444611,16000
"base.rec[2,1]",7875.30070199909,657.266871457793,6781.10844890468,7504.61513039089,7820.15619232196,8169.51800689874,9302.7712188669,1.00113645740311,11000
"base.rec[3,1]",826.953193638888,84.1955700113182,668.085388474116,772.129899525266,823.225328487813,877.714513878734,1005.50547133044,1.01369031845469,400
"base.rec[4,1]",1977.72936274901,357.697304180924,1431.75829262245,1744.36811490916,1929.4222981096,2147.6314471638,2852.0714537168,1.0010775751686,16000
"base.rec[5,1]",4156.74527930845,858.262831395735,2411.84912340784,3650.96623741545,4135.56902487387,4649.79830443215,5945.20962451371,1.0010917981599,14000
"base.rec[6,1]",2602.61666395741,1894.79910517991,1155.10427210772,1958.18501469499,2336.50831653377,2801.39560429634,5389.59863157668,1.00106587007766,17000
"base.rec[7,1]",1457.70375607055,160.314289741551,1168.40109410556,1347.33708609491,1449.9904625611,1557.04106645447,1796.04884611614,1.00095622815198,30000
"base.rec[8,1]",25777.9249082956,3840.74755982631,19140.6708345773,23161.6645472345,25444.8019500341,28014.2570278741,34150.7443918546,1.00101561190333,30000
"base.rec[9,1]",47754.667797763,7779.86565483019,33311.1660119563,41746.7238073183,48086.2182003726,53581.179693084,62106.225454841,1.00097119534506,30000
"base.rec[10,1]",5512.43525094312,764.68889024228,3990.31900905596,5044.35201128984,5494.58991024769,5960.70227437971,7109.84786139617,1.00139386658804,4500
"base.rec[11,1]",1444.90162889653,353.914899140593,720.297592760461,1228.0305378331,1431.35884924659,1650.80649973036,2186.02998279655,1.04904339153567,99
"base.rec[12,1]",2075.43551818538,388.796275708319,1478.44646356375,1817.71326058461,2023.9450777221,2266.21923341288,2999.60484886044,1.0010173318144,29000
"base.rec[13,1]",1339.8766669608,167.14534361408,1054.64665598168,1231.97601817886,1324.74553717658,1430.07614576084,1710.10272587429,1.00112285205211,11000
"base.rec[14,1]",551.338860490022,79.9873565367404,416.771267787297,497.82939202556,544.319834701315,595.390562493135,728.945768161422,1.00098278150615,30000
"base.rec[15,1]",1572.16106470227,276.572174330634,973.535601879103,1407.9632725437,1568.87658555334,1737.76290437988,2139.32211685443,1.00947326495254,570
"base.rec[1,2]",4416.58744788096,755.395668844336,3132.9721000456,3898.05118246028,4348.04918215214,4855.57614341772,6101.87794981589,1.00107747039097,16000
"base.rec[2,2]",7113.29715917919,589.869033178885,6129.40002834547,6779.52806887078,7064.09391217773,7379.0156186891,8386.900984702,1.00112238432849,12000
"base.rec[3,2]",825.392171927535,125.450555324186,551.449291877355,754.997700560117,829.223280664612,903.238630706489,1063.55128146854,1.1371136967389,28
"base.rec[4,2]",1947.75128004491,186.331383652024,1612.72056111463,1821.09184873512,1937.45165289683,2064.32229639004,2344.2874411614,1.00097050526653,30000
"base.rec[5,2]",2232.15085415525,403.367580490703,1566.15773508003,1955.07689963604,2190.69746250915,2457.20952427993,3145.03353072509,1.00110050217645,13000
"base.rec[6,2]",2270.71975750963,1648.66324414501,1081.82763338132,1705.72661687848,2032.8914196244,2438.20506004261,4688.28717456207,1.00107475507037,16000
"base.rec[7,2]",1333.22898507187,249.234430470236,926.705113187653,1162.98277041027,1307.13318868813,1470.26758713611,1904.34268796178,1.00126943006735,6200
"base.rec[8,2]",20375.685104046,4698.93149703172,12861.9457270201,17208.8807867941,19826.1197834215,22896.1333423384,30953.2635207685,1.00102914485513,25000
"base.rec[9,2]",46525.1418299687,6745.24381751373,33893.554207796,41490.179891669,46662.6352511708,51386.7393288342,59373.068330158,1.00096241388421,30000
"base.rec[10,2]",5002.04715833581,1130.85124973531,2594.82208221384,4320.56266179335,4968.26005730905,5657.21132675601,7405.37300929986,1.00160576781819,3000
"base.rec[11,2]",1141.44059179765,319.631955870616,497.988336054768,945.646503086831,1125.53849683678,1323.41592430868,1822.05228538836,1.05329925080567,93
"base.rec[12,2]",3079.35660444949,498.08791401619,2238.60966918238,2736.06082976377,3033.07612181611,3366.92976500685,4192.95380733647,1.00096031462824,30000
"base.rec[13,2]",1320.30290711441,164.707018330232,1039.40533930005,1213.93543940277,1305.33206026132,1409.20079849817,1685.25507237693,1.00112230075975,12000
"base.rec[14,2]",1396.92027838491,191.022159478561,1058.42820819205,1267.1122134394,1384.5061106294,1511.27588823907,1806.65265703302,1.00098998172413,30000
"base.rec[15,2]",1075.28881298118,229.0892420324,581.774467690035,938.911891662802,1071.08821452319,1209.92187351363,1549.56936356811,1.01053505548275,520
"base.rec[1,3]",5427.92727006455,926.00995410989,3854.05035569971,4791.21163194778,5343.73249289185,5963.97156250447,7481.96240165802,1.00108208865102,15000
"base.rec[2,3]",6594.01966376632,545.44161149603,5684.28050360694,6285.66133684046,6548.30277794267,6839.64619590208,7773.53928775688,1.00111233315751,12000
