"","names.covars","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mu.coef[1]","wksGT13","-0.0417985585541719","0.0467667445969424","-0.136838936483579","-0.0719239735539829","-0.0421020070448824","-0.00929590397643606","0.0489239038098472","1.00110522781033","3000"
"mu.coef[2]","wksGT15","-0.0491667406262269","0.050576571801867","-0.151254975318238","-0.0820114300439099","-0.047727994789203","-0.0164271090702447","0.0470942803955672","1.0006050939739","3000"
"mu.coef[3]","maxP_spawn","-0.141523421215261","0.0483657703908077","-0.238546029570902","-0.174395665969595","-0.1417864049232","-0.109025625024902","-0.0504416468649211","1.00410552783444","560"
"mu.coef[4]","RB_spawn","-0.0237929008513658","0.0385250088167613","-0.0973888454094508","-0.0492174311672151","-0.0250571492222251","0.000668575000549407","0.052235344996075","1.0024222980921","1000"
"mu.coef[5]","RB_emerge","-0.0688526827867525","0.0391361377234059","-0.14706529430733","-0.0949876985683012","-0.0686280362689718","-0.0431253802664867","0.0107641669715254","1.00733081146871","290"
"mu.coef[6]","avgP_grow","0.0834898906937175","0.0336689236286142","0.0168943568055556","0.0614099527665458","0.083242240767579","0.106003946354699","0.147592422145715","1.00466121969115","550"
"mu.coef[7]","medianQ","-0.0796670958664078","0.0380401201132744","-0.155423653418357","-0.104727979697492","-0.0791337838997226","-0.0547183352263008","-0.0048978128516275","1.00230898271481","1100"
"mu.coef[8]","breakup","-0.0365542762838941","0.0348292460563429","-0.106756983304429","-0.0592250326272143","-0.0359904081068336","-0.0134454863593978","0.0308536419124938","1.00140197520111","2200"
"mu.coef[9]","NPGO","-0.0725946792822197","0.044677111886582","-0.163829225010067","-0.101202170441514","-0.0722469841488946","-0.0439418607161869","0.0140804246832521","1.00296633454386","810"
