"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"alpha[1]",0.42823230756582,0.284378068113883,-0.04435089700543,0.227473286815959,0.406376956547711,0.594030710802339,1.0553936851901,1.00256650642335,970
"alpha[2]",-0.128915700396082,0.281461211377944,-0.59682511414188,-0.314964036406493,-0.15579499314571,0.0225447636452862,0.510239677202397,1.0025763082945,960
"alpha[3]",1.39441963556597,0.293926532103799,0.810019243942789,1.20429136534455,1.3945578728105,1.58364141511097,1.96526724936303,1.00124637417797,2700
"alpha[4]",1.00101227083146,0.198703824322383,0.597648894268641,0.873130994256303,1.00214794147932,1.12947120967385,1.38242031960337,1.0009785361987,3000
"alpha[5]",0.561032040606674,0.293831215918055,0.00638549106743007,0.3637322432983,0.557340423455879,0.74373549853231,1.16311852615121,1.00099586840302,3000
"alpha[6]",1.26383201350603,0.611655165203156,0.178333634122278,0.85186144549749,1.20834792673187,1.6022404025853,2.65586144071036,1.00227571634779,1100
"alpha[7]",1.99777404510058,0.208911352711418,1.58010747129083,1.86466015593788,1.99586727184933,2.13368783894592,2.41047009674126,1.00145493455946,2100
"alpha[8]",1.49315971123464,0.301982798575764,0.901648718464571,1.29826463819939,1.48768599162278,1.69017732996895,2.08716359227138,1.0009134067314,3000
"alpha[9]",0.888717528024606,0.301871604274534,0.309136362334246,0.691151449215185,0.884374172880025,1.08031825724867,1.5041291033602,1.00103373237652,3000
"alpha[10]",2.09337530799322,0.305085907810555,1.49825044444941,1.89365520955704,2.09103797401146,2.28944694422767,2.70910574684317,1.00078722306856,3000
"alpha[11]",1.69023631387424,0.305363117022404,1.10188887322185,1.4932269534731,1.67861875127343,1.88206652831354,2.32853764237176,1.00070428356553,3000
"alpha[12]",1.58072584664892,0.472280199884445,0.701734737112858,1.23784487512702,1.56109316268865,1.9048972737864,2.53048895695401,1.00052687000612,3000
"alpha[13]",0.328601172412468,0.400143426551485,-0.250230194163758,0.0510383862460246,0.268001712280864,0.534641268117907,1.30112189016559,1.00060351622899,3000
"alpha[14]",0.650107637600243,0.294346301518812,0.0973661227227108,0.444689133066476,0.638092313324901,0.84193649043397,1.26084731014071,1.00074131227298,3000
"alpha[15]",0.928785546476416,0.230108374599309,0.495726078303499,0.772541783684957,0.926513785072908,1.0719650354873,1.38714607313494,1.00090967785861,3000
"beta[1]",0.000106994268392835,7.90680562195341e-05,3.89583745761601e-06,4.4463252907308e-05,9.18635613384614e-05,0.000153899651238313,0.000288809180508069,1.00277100175656,3000
"beta[2]",6.18302878485829e-05,2.9789478803794e-05,1.18014782785724e-05,4.16013332590479e-05,5.93907682750915e-05,7.8384984273156e-05,0.000127140149832771,1.00368690112917,890
"beta[3]",0.00177079429618141,0.000370518314416855,0.00103676482443154,0.00153396612383925,0.00177252188585042,0.00201224642293297,0.00250280599233764,1.00125847708413,3000
"beta[4]",0.00051346664886433,0.000101756286385868,0.00030534076943371,0.000447054917574312,0.000514345788567856,0.00057709023527825,0.000718702240509121,1.00061931684798,3000
"beta[5]",0.000219085290694233,7.37707646436874e-05,8.05618875888105e-05,0.000170098876202774,0.000216669350228594,0.000266832366742276,0.00036912146918364,1.00109812179125,3000
"beta[6]",0.00112938286050896,0.000422522389219835,0.00037200030278018,0.000844531026404499,0.00108410792101068,0.00137141669907224,0.0021127487740843,1.00185310804487,1500
"beta[7]",0.00182488011165392,0.0003250999353181,0.00115647744091309,0.00161426783055752,0.00182261175630516,0.00203435642933608,0.00245732139380046,1.00177624650703,1600
"beta[8]",5.26330463887284e-05,9.82770800106175e-06,3.3305897375187e-05,4.61416926623946e-05,5.24036088751799e-05,5.91118532742926e-05,7.21364057465002e-05,1.00140781265677,2200
"beta[9]",2.2816188564711e-05,7.31620381431469e-06,8.62490715208274e-06,1.80052919181253e-05,2.27395692116105e-05,2.74750398064737e-05,3.75119205093675e-05,1.00096806848834,3000
"beta[10]",0.000542140940817597,9.97268169721151e-05,0.000348031059429755,0.000476815166752145,0.000543101664153398,0.00060653593286596,0.000737933070029101,1.00058839710635,3000
"beta[11]",0.00102592847310181,0.000231075472320639,0.000576313317685476,0.000875399924441471,0.00102344630805096,0.00117226245742852,0.00151124240942945,1.00085965945256,3000
"beta[12]",0.000628829460508847,0.000243842359769485,0.000170797835958295,0.000456517055101489,0.000613743600954111,0.000797091694973535,0.00113034232735333,1.00126226231329,3000
"beta[13]",0.000453039615362591,0.000299160219693386,3.27105550970754e-05,0.000234392587656557,0.000408750160785742,0.000605607669025986,0.00118569691223637,1.0028053441751,3000
"beta[14]",0.000637310122578301,0.000256493158431377,0.000161706580433929,0.000455675737617544,0.000625280711642382,0.000803030480288528,0.00118158426322872,1.00142448758053,2200
"beta[15]",0.000399853686735183,8.78041291395177e-05,0.000230068861099767,0.00034259139049753,0.000398615724928564,0.000456631049661513,0.000571702999761406,1.00083301815447,3000
"coef[1,1]",-0.104195256559106,0.103730487214654,-0.357780367514268,-0.159082211463489,-0.0847705399747409,-0.0334572540966645,0.0533026683599333,1.001054177481,3000
"coef[2,1]",-0.0409679055056909,0.0690383342946131,-0.177618612613194,-0.0830199141303235,-0.0414980351965486,-0.00135224555411058,0.10346130169633,1.00109387815954,3000
"coef[3,1]",-0.0222092505682984,0.0708582216427116,-0.161294378556899,-0.0671387523053373,-0.0243212929709163,0.022208374963634,0.129736310775492,1.00401758592029,570
"coef[4,1]",-0.0257232555238202,0.0675617335129092,-0.15854070708561,-0.0687395132535589,-0.0275979728751813,0.0129456819084873,0.117158522536753,1.00090883415967,3000
"coef[5,1]",-0.0410267758174503,0.108786024487379,-0.274251707372713,-0.0950429976582407,-0.0395148651036366,0.012677826710012,0.192525999134939,1.00109855381717,3000
"coef[6,1]",0.00704524472090855,0.113487321156327,-0.183335858327117,-0.0626143875544188,-0.0109176287891721,0.056195771110701,0.288208383333195,1.00097781876571,3000
"coef[7,1]",-0.0075225806843144,0.0730618186497485,-0.144863374485231,-0.0562102869386183,-0.0117654710231171,0.0358385680387984,0.14642949138907,1.00051369887455,3000
"coef[8,1]",-0.0915316429471961,0.0846027087860468,-0.278074971326679,-0.141322083773879,-0.0813904483443541,-0.0323798326006047,0.0480642945803942,1.00071278351468,3000
"coef[9,1]",-0.00978285783867124,0.0693931701085224,-0.139899717437055,-0.0556603964773593,-0.014160189733228,0.0322717494222704,0.138124820626037,1.00058172576291,3000
"coef[10,1]",0.0267715108179436,0.0828500645105571,-0.116677632539313,-0.0320154968501545,0.0187173467045438,0.0789107950993616,0.212238142294228,1.00060774977287,3000
"coef[11,1]",-0.0781442428566385,0.0804528582634073,-0.249752339730294,-0.125603134655948,-0.071757244384447,-0.0251111714776367,0.0651929999605073,1.00079648102482,3000
"coef[12,1]",-0.0172244402677636,0.0821951298521884,-0.169404449571734,-0.0679797440573861,-0.0228427192421881,0.0284840691948187,0.163418839188572,1.00084108635319,3000
"coef[13,1]",-0.0756317474844404,0.0841781256999853,-0.261434781675297,-0.125481000602781,-0.06665781407909,-0.0212325456811476,0.0743212970173146,1.00125640075164,2600
"coef[14,1]",-0.0529463651947004,0.079824681787806,-0.225359138006447,-0.096518243742505,-0.0496286791732225,-0.00303918596940171,0.09814323266614,1.00074284545584,3000
"coef[15,1]",-0.0810930128334615,0.0745945329928082,-0.241538630379858,-0.127226925871264,-0.0730809370792806,-0.0299855510631454,0.0507500150333913,1.00141881164588,3000
"coef[1,2]",-0.096283986854906,0.0969867237011933,-0.33632100834634,-0.144034220635221,-0.0803992234433088,-0.0314641738006215,0.052941070893361,1.00066482752376,3000
"coef[2,2]",0.00223214796326553,0.080113904883269,-0.135671014644519,-0.0535787309985174,-0.00627344828923104,0.0508755058642655,0.175683312216487,1.00092061092193,3000
"coef[3,2]",-0.0490783898384834,0.103362454974498,-0.267142270573999,-0.0956488856473492,-0.0471659381640558,0.00049566052841888,0.161556654146835,1.00124464953504,2700
"coef[4,2]",-0.0617266427313942,0.0655476561664577,-0.205878627504636,-0.0997368734027798,-0.0579913179808615,-0.0202510069915646,0.0629910437772232,1.00197479911454,1400
"coef[5,2]",-0.0501508393590123,0.101406003847633,-0.271673502183897,-0.0987931928947667,-0.049056074275063,0.000218067961516251,0.162359003807363,1.00166749403242,1700
"coef[6,2]",-0.0501610602447689,0.102903838270277,-0.26634756465903,-0.101959814948341,-0.0466969056261243,-0.000417502318331498,0.164811617635358,1.00216883614359,3000
"coef[7,2]",-0.0355271671695415,0.0663764852668273,-0.158686466906553,-0.078260788723712,-0.0375112300782715,0.00464766047167641,0.103799930266891,1.00107924077614,3000
"coef[8,2]",-0.0572790727391692,0.0713062440308764,-0.207172652378443,-0.0980486704102248,-0.0539169686585189,-0.0139881916716642,0.0851632236129072,1.00060028208809,3000
"coef[9,2]",-0.0492846197498639,0.0990271641013585,-0.264792923669775,-0.0975553593831633,-0.0466845724997636,0.00175250156207167,0.145734813641434,1.00066752969922,3000
