"","Year","Covar","value","mean","sd","std"
"31",1980,"PDO_Jeff",0.472,0.0596521739130435,0.996238285137119,0.413904817992618
"32",1981,"PDO_Jeff",0.662,0.0596521739130435,0.996238285137119,0.604622242563235
"33",1982,"PDO_Jeff",0.44,0.0596521739130435,0.996238285137119,0.38178398859125
"34",1983,"PDO_Jeff",0.764,0.0596521739130435,0.996238285137119,0.707007386280093
"35",1984,"PDO_Jeff",1.438,0.0596521739130435,0.996238285137119,1.38355235554639
"36",1985,"PDO_Jeff",0.862,0.0596521739130435,0.996238285137119,0.80537742632178
"37",1986,"PDO_Jeff",0.908,0.0596521739130435,0.996238285137119,0.851551118586246
"38",1987,"PDO_Jeff",1.854,0.0596521739130435,0.996238285137119,1.80112313776416
"39",1988,"PDO_Jeff",1.266,0.0596521739130435,0.996238285137119,1.21090289751404
"40",1989,"PDO_Jeff",-0.65,0.0596521739130435,0.996238285137119,-0.71233176289282
"41",1990,"PDO_Jeff",-0.456,0.0596521739130435,0.996238285137119,-0.517599234647031
"42",1991,"PDO_Jeff",-1.574,0.0596521739130435,0.996238285137119,-1.6398207118573
"43",1992,"PDO_Jeff",0.308,0.0596521739130435,0.996238285137119,0.249285567310611
"44",1993,"PDO_Jeff",0.492,0.0596521739130435,0.996238285137119,0.433980336368472
"45",1994,"PDO_Jeff",0.982,0.0596521739130435,0.996238285137119,0.925830536576907
"46",1995,"PDO_Jeff",-0.606,0.0596521739130435,0.996238285137119,-0.66816562246594
"47",1996,"PDO_Jeff",0.446,0.0596521739130435,0.996238285137119,0.387806644104007
"48",1997,"PDO_Jeff",0.244,0.0596521739130435,0.996238285137119,0.185043908507876
"49",1998,"PDO_Jeff",1.238,0.0596521739130435,0.996238285137119,1.18279717178784
"50",1999,"PDO_Jeff",-0.454,0.0596521739130435,0.996238285137119,-0.515591682809446
"51",2000,"PDO_Jeff",-1.244,0.0596521739130435,0.996238285137119,-1.3085746586557
"52",2001,"PDO_Jeff",0.266,0.0596521739130435,0.996238285137119,0.207126978721316
"53",2002,"PDO_Jeff",-0.598,0.0596521739130435,0.996238285137119,-0.660135415115598
"54",2003,"PDO_Jeff",1.792,0.0596521739130435,0.996238285137119,1.73888903079901
"55",2004,"PDO_Jeff",0.474,0.0596521739130435,0.996238285137119,0.415912369830203
"56",2005,"PDO_Jeff",0.362,0.0596521739130435,0.996238285137119,0.303489466925418
"57",2006,"PDO_Jeff",0.088,0.0596521739130435,0.996238285137119,0.0284548651762112
"58",2007,"PDO_Jeff",-0.078,0.0596521739130435,0.996238285137119,-0.138171937343381
"59",2008,"PDO_Jeff",-0.828,0.0596521739130435,0.996238285137119,-0.891003876437925
"60",2009,"PDO_Jeff",-1.332,0.0596521739130435,0.996238285137119,-1.39690693950946
"61",2010,"PDO_Jeff",0.354,0.0596521739130435,0.996238285137119,0.295459259575076
"62",2011,"PDO_Jeff",-0.894,0.0596521739130435,0.996238285137119,-0.957253087078245
"63",2012,"PDO_Jeff",-1.48,0.0596521739130435,0.996238285137119,-1.54546577549078
"64",2013,"PDO_Jeff",-0.452,0.0596521739130435,0.996238285137119,-0.51358413097186
"65",2014,"PDO_Jeff",0.226,0.0596521739130435,0.996238285137119,0.166975941969607
"66",2015,"PDO_Jeff",2.196,0.0596521739130435,0.996238285137119,2.14441450199128
"67",2016,"PDO_Jeff",1.51,0.0596521739130435,0.996238285137119,1.45582422169947
"68",2017,"PDO_Jeff",1.052,0.0596521739130435,0.996238285137119,0.996094850892398
"69",2018,"PDO_Jeff",NA,0.0596521739130435,0.996238285137119,NA
"70",1950,"NPGO",-1.53306666666667,0.138233913043478,1.06366203117652,-1.57127031963481
"71",1951,"NPGO",-0.44246,0.138233913043478,1.06366203117652,-0.545938367660984
"72",1952,"NPGO",-1.06646,0.138233913043478,1.06366203117652,-1.13259087730241
"73",1953,"NPGO",0.68764,0.138233913043478,1.06366203117652,0.516523172636725
"74",1954,"NPGO",1.1597,0.138233913043478,1.06366203117652,0.960329556773471
"75",1955,"NPGO",0.12394,0.138233913043478,1.06366203117652,-0.0134383973710781
"76",1956,"NPGO",-0.11854,0.138233913043478,1.06366203117652,-0.241405545668918
"77",1957,"NPGO",-1.11264,0.138233913043478,1.06366203117652,-1.17600692360888
"78",1958,"NPGO",-0.6025,0.138233913043478,1.06366203117652,-0.696399694011966
"79",1959,"NPGO",-0.40792,0.138233913043478,1.06366203117652,-0.513465647015127
"80",1960,"NPGO",0.61462,0.138233913043478,1.06366203117652,0.447873547229647
"81",1961,"NPGO",1.2603,0.138233913043478,1.06366203117652,1.0549084709881
"82",1962,"NPGO",0.00705999999999999,0.138233913043478,1.06366203117652,-0.123322925138529
"83",1963,"NPGO",-0.25576,0.138233913043478,1.06366203117652,-0.370412688894872
"84",1964,"NPGO",0.58384,0.138233913043478,1.06366203117652,0.418935784013681
"85",1965,"NPGO",-0.59888,0.138233913043478,1.06366203117652,-0.692996357337444
"86",1966,"NPGO",-0.82968,0.138233913043478,1.06366203117652,-0.909982574044559
"87",1967,"NPGO",-0.78976,0.138233913043478,1.06366203117652,-0.872451855799551
"88",1968,"NPGO",-0.569,0.138233913043478,1.06366203117652,-0.664904727548845
"89",1969,"NPGO",-1.0248,0.138233913043478,1.06366203117652,-1.09342430109782
"90",1970,"NPGO",0.03208,0.138233913043478,1.06366203117652,-0.0998004158577143
"91",1971,"NPGO",0.00524000000000001,0.138233913043478,1.06366203117652,-0.125033994958316
"92",1972,"NPGO",-0.2957,0.138233913043478,1.06366203117652,-0.407962210104934
"93",1973,"NPGO",-0.3885,0.138233913043478,1.06366203117652,-0.495207967949043
"94",1974,"NPGO",-0.23794,0.138233913043478,1.06366203117652,-0.353659247032997
"95",1975,"NPGO",0.61962,0.138233913043478,1.06366203117652,0.4525742884928
"96",1976,"NPGO",1.2588,0.138233913043478,1.06366203117652,1.05349824860915
"97",1977,"NPGO",1.57192,0.138233913043478,1.06366203117652,1.34787746947281
"98",1978,"NPGO",1.0757,0.138233913043478,1.06366203117652,0.881357103552511
"99",1979,"NPGO",-0.55024,0.138233913043478,1.06366203117652,-0.647267546329497
"100",1980,"NPGO",-1.16196,0.138233913043478,1.06366203117652,-1.22237503542862
"101",1981,"NPGO",-0.48596,0.138233913043478,1.06366203117652,-0.58683481665041
"102",1982,"NPGO",-0.08336,0.138233913043478,1.06366203117652,-0.208331130141377
"103",1983,"NPGO",0.08168,0.138233913043478,1.06366203117652,-0.0531690625272423
"104",1984,"NPGO",0.1576,0.138233913043478,1.06366203117652,0.0182069928124639
"105",1985,"NPGO",0.32108,0.138233913043478,1.06366203117652,0.171902429152495
"106",1986,"NPGO",-1.23172,0.138233913043478,1.06366203117652,-1.28795977753212
"107",1987,"NPGO",0.15644,0.138233913043478,1.06366203117652,0.0171164208394126
"108",1988,"NPGO",0.81678,0.138233913043478,1.06366203117652,0.637933917981426
"109",1989,"NPGO",0.98032,0.138233913043478,1.06366203117652,0.791685763216615
"110",1990,"NPGO",0.03362,0.138233913043478,1.06366203117652,-0.0983525875486634
"111",1991,"NPGO",-0.8255,0.138233913043478,1.06366203117652,-0.906052754348564
"112",1992,"NPGO",-0.2339,0.138233913043478,1.06366203117652,-0.34986104809237
"113",1993,"NPGO",-1.96982,0.138233913043478,1.06366203117652,-1.98188320279868
"114",1994,"NPGO",-2.13756,0.138233913043478,1.06366203117652,-2.13958367069492
"115",1995,"NPGO",-1.36396,0.138233913043478,1.06366203117652,-1.41228498245997
"116",1996,"NPGO",-0.58046,0.138233913043478,1.06366203117652,-0.67567882652399
"117",1997,"NPGO",-1.16528,0.138233913043478,1.06366203117652,-1.22549632762735
"118",1998,"NPGO",0.7512,0.138233913043478,1.06366203117652,0.576278995573919
"119",1999,"NPGO",1.3695,0.138233913043478,1.06366203117652,1.15757266017535
"120",2000,"NPGO",1.61014,0.138233913043478,1.06366203117652,1.38380993568835
"121",2001,"NPGO",2.47726,0.138233913043478,1.06366203117652,2.19903128850929
"122",2002,"NPGO",1.94478,0.138233913043478,1.06366203117652,1.69842114694861
"123",2003,"NPGO",1.74964,0.138233913043478,1.06366203117652,1.5149606169303
"124",2004,"NPGO",0.28502,0.138233913043478,1.06366203117652,0.13800068316264
"125",2005,"NPGO",-1.21336,0.138233913043478,1.06366203117652,-1.27069865561382
"126",2006,"NPGO",-1.06796,0.138233913043478,1.06366203117652,-1.13400109968135
