"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"alpha[1]",0.238549535822239,0.27770681099011,-0.243577655041064,0.0408180759908275,0.216841748821889,0.412354995017795,0.838788905695223,1.00099226662321,15000
"alpha[2]",-0.115083203271004,0.281771276004728,-0.560809139060076,-0.286820053333759,-0.147130271328205,0.00800172254308942,0.577279911127575,1.00184438543013,15000
"alpha[3]",1.42779819708058,0.287661817198904,0.865234377176121,1.24054806256202,1.42700884217011,1.60711011365527,2.017938458895,1.00094302532151,15000
"alpha[4]",0.874615202196955,0.208173105709103,0.465031288760883,0.73632763767947,0.874325403546807,1.01142111342369,1.284618552669,1.00109332252767,10000
"alpha[5]",0.588305677517549,0.204546796923212,0.162410101696901,0.464894896822786,0.592843769716175,0.712299077508772,0.987596786018545,1.00104935962672,13000
"alpha[6]",1.1435297717535,0.486900992802545,0.287019622142399,0.868838002581809,1.0786571618315,1.34304369597075,2.42629394523912,1.00095976016501,15000
"alpha[7]",1.67415129511676,0.186765013167341,1.3021249266662,1.55209675847616,1.67279649583727,1.79407423048934,2.04421389287945,1.00100329836872,15000
"alpha[8]",1.43322577985472,0.274884391879654,0.897140105299889,1.24998844908441,1.432262944392,1.61266090282554,1.97841195075974,1.0009814840275,15000
"alpha[9]",0.874981320711845,0.272327290228017,0.356489618132132,0.694030172015629,0.868099373585535,1.04762359911592,1.44463303736967,1.00091348683128,15000
"alpha[10]",1.5645403375172,0.252532717520892,1.07121222000593,1.40074249282352,1.56120844121118,1.72363595568865,2.08041863134286,1.00100041080963,15000
"alpha[11]",1.42869430058388,0.30584889526877,0.835347007439524,1.22421148942993,1.42648980617088,1.63065104065554,2.04004202563684,1.00110940030034,9500
"alpha[12]",1.22692386225497,0.432605793062127,0.404210951682316,0.931782017929615,1.21662824555876,1.50240262433305,2.12684557656353,1.00105825159916,13000
"alpha[13]",0.39844676306604,0.394220046734444,-0.227524375481869,0.122727403632788,0.36111788434659,0.618105355194105,1.30696454935334,1.00098726100349,15000
"alpha[14]",0.524653253374635,0.267415078237974,0.0178990000464587,0.343821521099215,0.518862868464938,0.697793728961282,1.07091506466404,1.0010057965464,15000
"alpha[15]",0.837524800535736,0.228223265931623,0.395072180496102,0.685171597452247,0.83484340254666,0.985398517477462,1.30124343350341,1.00099215156966,15000
"beta[1]",5.66042984403173e-05,3.59232499244988e-05,3.80970261502962e-06,2.84525105884991e-05,5.19403178380041e-05,7.88095654676969e-05,0.000138404091513246,1.00096528400641,15000
"beta[2]",6.33293882871137e-05,2.96266596054783e-05,1.52426599752884e-05,4.49503983407521e-05,6.01338558958646e-05,7.6743373287023e-05,0.000133479582418983,1.00107421095225,15000
"beta[3]",0.00181736668546289,0.000365039105657013,0.00110473219162599,0.00157751843138179,0.00181576742847237,0.00204676549508982,0.00256615470840825,1.00095181142906,15000
"beta[4]",0.000230897417484925,4.8479972444966e-05,0.000136719092561445,0.000198705086138537,0.000230605497827801,0.000263160993505241,0.0003271184343025,1.00114017613613,8300
"beta[5]",0.000103650580930506,2.38594017848208e-05,5.29419368880127e-05,8.93031794613992e-05,0.00010433186210996,0.00011848304121475,0.000149081626695154,1.00118305138313,15000
"beta[6]",0.00105087707267703,0.000335235519089828,0.000449915585259685,0.000861892300471329,0.00101222209064963,0.0011945060547686,0.00188859953302743,1.00093421654912,15000
"beta[7]",0.000861749257508121,0.000132550558992362,0.00059784932746497,0.000776108393292759,0.000860806388842592,0.000948131401469082,0.00112756325364803,1.0009772157535,15000
"beta[8]",5.05665285787633e-05,8.85773502310095e-06,3.32556549326861e-05,4.47111070427255e-05,5.05373484852148e-05,5.63854095060707e-05,6.80385657950622e-05,1.00090417303238,15000
"beta[9]",2.79153034978302e-05,6.64011364105685e-06,1.5156585402203e-05,2.34779259018113e-05,2.77044753594432e-05,3.21753091166086e-05,4.17954670983881e-05,1.00093213791042,15000
"beta[10]",0.000502780608151152,8.291394639506e-05,0.000340555830164658,0.000448761593834127,0.000501337846123944,0.000554784562089499,0.00067289332123962,1.00099459577341,15000
"beta[11]",0.000512925214003816,0.000105627598984131,0.000308177740052684,0.000442320468227826,0.000511836474310445,0.000581987376167926,0.000723368756401369,1.00119290543339,6800
"beta[12]",0.000259263397477033,9.97275404236687e-05,6.86275554295939e-05,0.000191828867131513,0.000256366068848754,0.000323297314688254,0.000465193796404308,1.00106360822334,12000
"beta[13]",0.000507223950299199,0.000291692467234478,5.1843683275404e-05,0.000297620065566762,0.000480549853689685,0.000671218363491245,0.00117696985357736,1.00118136371185,7100
"beta[14]",0.000276897694166042,0.000105115209094713,7.86563207056619e-05,0.000204864419611815,0.000275029544882129,0.0003439591649954,0.000493192224627811,1.00105802491274,13000
"beta[15]",0.000163482954065626,3.89413028174788e-05,8.85174546292768e-05,0.0001375968079985,0.000163288030459371,0.000188984943319784,0.000242547448273363,1.00101695505688,15000
"coef[1,1]",-0.120673190749849,0.104703495985461,-0.378426222247203,-0.175834382553382,-0.0989478314367341,-0.0467767791239778,0.0319551671184918,1.0011659538717,7500
"coef[2,1]",-0.0513596638674933,0.0744112977791869,-0.208064687544099,-0.0940485126684786,-0.04962700114363,-0.0070116084612549,0.0965995282674706,1.00090969726345,15000
"coef[3,1]",-0.0259403933887725,0.0647598108393428,-0.150182079544281,-0.0671904174185539,-0.0279766084898389,0.013317401570051,0.110782958481115,1.00095808349946,15000
"coef[4,1]",-0.0564181777980167,0.0678810403614123,-0.20207270691901,-0.0965762601691394,-0.0535820296198428,-0.013308472287046,0.0747185848086775,1.00090937011397,15000
"coef[5,1]",0.00370969914829929,0.0693026155378923,-0.117711078875759,-0.0433935945705638,-0.00168056128357609,0.0449432822181325,0.154332934385632,1.0009160289382,15000
"coef[6,1]",-0.0198499617548178,0.0898189361658973,-0.186013372702656,-0.0721266191856917,-0.0268460577830918,0.0234878826452079,0.188049343129524,1.00113246249372,8600
"coef[7,1]",-0.00746472299497936,0.0659870643858403,-0.12731798084893,-0.0520213240924234,-0.0117219118524066,0.0326505472966871,0.136214317353947,1.00094257701809,15000
"coef[8,1]",-0.0954573892735346,0.0783348453510389,-0.273166020447668,-0.141753622397998,-0.0849855262816918,-0.0404996598109224,0.03343874973306,1.00113570802958,8400
"coef[9,1]",-0.00584738068243112,0.0619392633178276,-0.119311135566547,-0.0476203135748852,-0.0102104474646508,0.0322562595970744,0.126563288978052,1.00092338825288,15000
"coef[10,1]",-0.0578087264589273,0.0661289432007337,-0.199829806627273,-0.0968051554330574,-0.0550397602019981,-0.0155157429311277,0.0680026565080241,1.00116103318786,7600
"coef[11,1]",-0.0507931509783339,0.0695622536828168,-0.197940628968407,-0.0912251078017099,-0.0486709811211443,-0.00802447019132303,0.0849244456167133,1.00104363399408,14000
"coef[12,1]",-0.0125303761116745,0.0749589661734627,-0.145797246403643,-0.0606279386787793,-0.0191555066761346,0.0285270380634869,0.15598872263687,1.00095137172809,15000
"coef[13,1]",-0.0536420512134175,0.0765103728066332,-0.2202517563715,-0.0953516028905516,-0.0502292331878392,-0.00819003682221882,0.0963270465171669,1.00105502574094,13000
"coef[14,1]",-0.0873552752736863,0.0768843776761908,-0.257914720770578,-0.13298167429177,-0.0784391668942944,-0.0349350921290259,0.0450634036976253,1.00109008825489,10000
"coef[15,1]",-0.0757064014952735,0.0675825952890149,-0.222253569796226,-0.116996036372229,-0.0699559611796571,-0.0306151493055267,0.044212156622783,1.00136538483474,4300
"coef[1,2]",-0.150191021784771,0.128969460626868,-0.430513910150609,-0.234365115177397,-0.136721159440642,-0.0548864351761096,0.0646184912865781,1.00098001665497,15000
"coef[2,2]",-0.0111526922495623,0.0768416329466498,-0.150974809812491,-0.0558173030480979,-0.0177801009450047,0.0267408905982128,0.166277213611761,1.00103041160001,15000
"coef[3,2]",-0.0219839474381122,0.0810823726069242,-0.184229355415958,-0.0733728130973081,-0.0223160191085297,0.0281775389161093,0.145132783037735,1.00120294756437,6600
"coef[4,2]",-0.0127395433355099,0.0798753076703169,-0.173446164550567,-0.063613112399881,-0.0132633422126674,0.0374591899997479,0.148891320419438,1.00090432002877,15000
