"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"alpha[1]",0.891746993608617,0.450169632685289,0.0884999339073284,0.570950472187123,0.868216061291266,1.18358848737111,1.8422495805179,1.0046121263911,540
"alpha[2]",-0.174678537769762,0.251985778520875,-0.586034200266979,-0.334546520758092,-0.204463713531422,-0.0512932562321591,0.444259861928044,1.02011105355893,170
"alpha[3]",1.38179873689364,0.320151572755221,0.768917358140442,1.17314636796379,1.37271487983372,1.5852889162871,2.0295005504346,1.00188264575622,2000
"alpha[4]",0.968979927761528,0.197370496194335,0.589282096967337,0.839526816642132,0.96785431320361,1.09807973446578,1.36556811729951,1.00143827253721,3700
"alpha[5]",0.636795039797138,0.561489774616487,-0.298615447481714,0.23963482948566,0.580060725424702,0.97508758251734,1.8949476384518,1.00675948451994,340
"alpha[6]",1.19889629447556,0.621367273870708,0.114733206989375,0.778602354702954,1.13606634828806,1.55728219323306,2.62608911098761,1.00297002968346,970
"alpha[7]",1.6603478397018,0.181450477438603,1.3010568652388,1.54039284777285,1.66084815675345,1.77946330823384,2.02040641360071,1.00107595172115,11000
"alpha[8]",1.92375336020874,0.343202103924693,1.26866519773356,1.69360163716809,1.92001674687271,2.14631689153536,2.61660639088221,1.00261209169874,1200
"alpha[9]",1.01663998498937,0.343118265456931,0.368253280605156,0.787079085766941,1.00536871930498,1.23607587805982,1.72386775494672,1.00169449494303,2500
"alpha[10]",1.42604215512839,0.335514361039354,0.780479465137204,1.20578616722484,1.41446567894814,1.63857033704,2.12375047413486,1.00224073092545,2300
"alpha[11]",1.38045012572507,0.317200769387461,0.766320138684977,1.17382835615033,1.37646614215991,1.5834716807062,2.02673115314536,1.00093916778777,15000
"alpha[12]",1.23250508354854,0.429834890347228,0.426405135964303,0.940062897888197,1.21742186864446,1.50906038225595,2.1358026901626,1.00126749447465,5400
"alpha[13]",0.337660620516453,0.411807458143883,-0.276333717311799,0.0477119273088006,0.288196027575258,0.555819833493022,1.30609066067064,1.00092608281822,15000
"alpha[14]",0.477143192420527,0.276060346060071,-0.056459463642465,0.291525372520969,0.473888895566013,0.658252734231893,1.0343847166184,1.0011505281607,7900
"alpha[15]",0.797895827953149,0.244427652658859,0.321252948856838,0.637349094555761,0.795293345103836,0.956526985718333,1.2854948727321,1.00125127597555,5700
"beta[1]",5.08374128927258e-05,3.39910357513881e-05,2.68141147601432e-06,2.42598742863256e-05,4.61835809145943e-05,7.11282455254712e-05,0.00012950095845705,1.00123280311855,6000
"beta[2]",5.75765119480778e-05,2.65374902156766e-05,1.37801339013961e-05,4.06374891660853e-05,5.45529107820437e-05,7.0627917840193e-05,0.000122785374447964,1.01077771063421,290
"beta[3]",0.0018030625407552,0.000360400908527028,0.00110559630642769,0.00157055505584306,0.00179490065262689,0.002030253355306,0.00253699666655041,1.00193263721428,1900
"beta[4]",0.000227946388247616,4.81773307809891e-05,0.000134497382687591,0.00019647535266433,0.000227545650342412,0.000259773668601643,0.000323901954508138,1.00130944803295,4900
"beta[5]",9.1840896652434e-05,3.07640286083541e-05,3.37588375193731e-05,7.12385120562984e-05,9.10679995232332e-05,0.000111048898597938,0.000156216889352271,1.00109181116445,10000
"beta[6]",0.001095572220249,0.000408956639433403,0.000381374355077274,0.000823506636640246,0.00105315437602029,0.00131924306185935,0.00204366969029154,1.00244646110082,1300
"beta[7]",0.000851624804569051,0.000131411870320402,0.000591069976395597,0.000765322155997739,0.00085129064605867,0.000938561619540167,0.00111242945474555,1.0010115969538,15000
"beta[8]",4.982561828731e-05,8.64569658261749e-06,3.28107670187327e-05,4.40970506997589e-05,4.97644139449614e-05,5.54090311211503e-05,6.74252508145578e-05,1.00120398857315,6600
"beta[9]",3.19780954392005e-05,6.55368992991685e-06,1.91258532444506e-05,2.76015455088346e-05,3.19136378547341e-05,3.61944021541376e-05,4.53083493331366e-05,1.00101920955867,15000
"beta[10]",0.000495954953931566,8.08838546342814e-05,0.00033915701677491,0.000444020339396041,0.000493703037017038,0.000546305325430183,0.000661454752286347,1.00183434424468,2700
"beta[11]",0.000509442054040191,0.000104957438666305,0.000306380662650078,0.000441368922218221,0.000508476924060056,0.000576445861098489,0.000722569310500199,1.00091948797063,15000
"beta[12]",0.000260856857541631,9.75153333310068e-05,7.70372117170431e-05,0.000195095065823907,0.000257553462172029,0.000323575948395088,0.000463134629058631,1.00115289592439,7900
"beta[13]",0.000472563661778468,0.000300073915836398,4.11069791698685e-05,0.000258320971080192,0.000432031035124433,0.00063004165864424,0.0011916066281246,1.00090128108425,15000
"beta[14]",0.000287773580790757,0.000104481692390755,8.59124811702663e-05,0.000216236614097033,0.000287410796918758,0.000356513204625565,0.000496008556846112,1.00091314517515,15000
"beta[15]",0.000171556387170847,3.81615367758789e-05,9.66522799665743e-05,0.000146238284584391,0.000171054086479686,0.000196714134897957,0.000246981060940217,1.00236922478092,5200
"coef[1,1]",-0.444688747134931,0.237526596131178,-0.946751917335062,-0.606425367986251,-0.425087710700976,-0.264541303359644,-0.0508318813502168,1.00558933077792,430
"coef[2,1]",-0.135940658972554,0.159464603007543,-0.4134656791281,-0.238839948951741,-0.150869639516742,-0.0478683830254755,0.217310949850396,1.00536509097837,610
"coef[3,1]",-0.0742057206225722,0.189500531878989,-0.41660461153835,-0.197482305823559,-0.0912073887005109,0.0354098030484979,0.345550345669142,1.001506886249,3300
"coef[4,1]",-0.171086699110031,0.165580362203853,-0.503288853081632,-0.273852725007606,-0.171860967142678,-0.0693264496269814,0.164522370931712,1.001097115393,10000
"coef[5,1]",0.075856443733773,0.270924704649725,-0.334472683299333,-0.123575693609548,0.0307566107620741,0.239584326450678,0.698586084017773,1.00721411476654,320
