"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"alpha[1]",0.240270530388003,0.278900682566607,-0.23719460606412,0.0393151293678445,0.214748678163136,0.41559793243972,0.84607010672185,1.00099702467885,15000
"alpha[2]",-0.10675607708708,0.276988134632908,-0.557004597919061,-0.278098294720812,-0.140409796037904,0.0188553144360881,0.55896418547957,1.01104068777977,300
"alpha[3]",1.43366807462129,0.280176169543153,0.883632945529263,1.24957139134473,1.43110523366849,1.61302138226264,1.99904078925294,1.00110696068007,9600
"alpha[4]",0.874704671256527,0.209403222889047,0.463100284984519,0.738274975805659,0.873393252132626,1.01019188703842,1.29349227623169,1.00090137931226,15000
"alpha[5]",0.591127701940876,0.207928619409096,0.166332082364542,0.468274482667495,0.596633541999634,0.717205202211535,0.993307245467054,1.00198223438207,1800
"alpha[6]",1.14711903383442,0.49399892952801,0.275768124973792,0.869201981988543,1.08142472510745,1.34420652022725,2.45226497685088,1.00155057508316,3100
"alpha[7]",1.67796287613232,0.18630768684071,1.30984348290364,1.5537019052335,1.68009810490949,1.80100432556589,2.04308636015429,1.00101204703305,15000
"alpha[8]",1.43792119437307,0.275596991791191,0.904796412166182,1.25802461784101,1.43471317780644,1.61218500549911,1.99154098983838,1.00101265669234,15000
"alpha[9]",0.866863746121526,0.265558718371269,0.355964437280079,0.689297859468843,0.862305733550753,1.03845154638815,1.4050612929988,1.00160331550685,2800
"alpha[10]",1.5611939550396,0.249804818458617,1.0763883802288,1.40211908973587,1.55816158009555,1.71624647686784,2.07184376031874,1.0034998967039,770
"alpha[11]",1.43212787328979,0.309309774493571,0.83095431582927,1.22645063848025,1.42731016204819,1.63392220705001,2.04985620521191,1.00109071794797,10000
"alpha[12]",1.20695692922753,0.422617183264749,0.423701682657508,0.913949403335531,1.19162768213078,1.48344177535263,2.07927019056161,1.00191770411531,2000
"alpha[13]",0.412921427470362,0.399716289514323,-0.211748667054892,0.136901435059822,0.371300177500986,0.630368626678537,1.31236078971815,1.00767867587177,480
"alpha[14]",0.523807657823542,0.268194922778127,0.0185893782684228,0.341363246448869,0.51552322942677,0.699177686429859,1.06744891395218,1.00159191207747,2900
"alpha[15]",0.842096421295486,0.23115672937743,0.395893888932876,0.690210197202306,0.83808969764177,0.991827307116741,1.31166388587664,1.00207518661004,1700
"beta[1]",5.65317167963524e-05,3.61735375042637e-05,3.42346220811126e-06,2.86053192843333e-05,5.16201709135923e-05,7.90607090418546e-05,0.000138579633695162,1.00101809667141,15000
"beta[2]",6.4273206943546e-05,2.94136288952545e-05,1.55840609247853e-05,4.62176844934763e-05,6.07747515969552e-05,7.78360634214951e-05,0.000135294281122224,1.00508780141582,480
"beta[3]",0.00182431781402355,0.000354233316458351,0.00113862406751494,0.00159254731671763,0.00182166990371701,0.00205398445773811,0.00253869473543266,1.00106328182019,12000
"beta[4]",0.000230982833406985,4.89528116983573e-05,0.000135571174059702,0.0001987901303492,0.000230156682335908,0.000263279818007919,0.000329507025079303,1.00090053901019,15000
"beta[5]",0.000103779189515774,2.42247602540457e-05,5.3817916468895e-05,8.92575593275016e-05,0.000104287866677981,0.000118401161255873,0.000150689778715984,1.00186677337993,2100
"beta[6]",0.00105098101278134,0.000340774804959939,0.000437397910367076,0.000861551641874281,0.00101376244042888,0.00119451572758311,0.00190138487499694,1.00331464111607,4900
"beta[7]",0.00086416306748025,0.000133439924135359,0.000596836042012114,0.000774271853630901,0.000865978821356875,0.000954497512902956,0.00112342616448964,1.00116718641997,7400
"beta[8]",5.0745456854891e-05,8.89915786614524e-06,3.37084886466113e-05,4.49670649515726e-05,5.06109279536052e-05,5.64863034755644e-05,6.88532108181783e-05,1.00112161881505,9000
"beta[9]",2.77628799908068e-05,6.48772120448462e-06,1.5281817301406e-05,2.34122919753504e-05,2.77055728585917e-05,3.19338367025244e-05,4.10086840776879e-05,1.00161158122788,2800
"beta[10]",0.000502094346126898,8.2082749420268e-05,0.000341878898990699,0.000449604587774758,0.00050101493579193,0.000553486296164849,0.000667468782863322,1.00355469368113,760
"beta[11]",0.000514130408699919,0.000106955416160131,0.000306010295590764,0.000443302558556084,0.000513647850644005,0.000583183004713425,0.000727689811692248,1.00101374490747,15000
"beta[12]",0.000254665343104837,9.74827165631141e-05,7.21407705637605e-05,0.000187323335721056,0.000251434401823023,0.000318081992615611,0.00045591775159603,1.00174157558631,2400
"beta[13]",0.000515984155883763,0.000296570680719108,5.41606003408163e-05,0.000307729702951915,0.000484372331956178,0.000679529864792898,0.00118396403910222,1.0032333767489,860
"beta[14]",0.000276084882710783,0.00010583197648934,7.8165936056586e-05,0.000202551142178115,0.000272625681389231,0.000346018625096889,0.000489677221236714,1.00130676416815,4900
