Population,BroodYear,EscapeIndex,EscapementMethod,WeirRemovals,Spawners1,Spawners2.min,Spawners2.nom,Spawners2.max,Recruits1,Recruits2.min,Recruits2.nom,Recruits2.max,NumAgeClasses,CoreRecruits1,CoreRecruits2.min,CoreRecruits2.nom,CoreRecruits2.max,NumCoreAgeClasses,RecruitsPerSpawner,CoreRecruitsPerSpawner
Kenai.Late,1991,31037,Sonar count minus sport harvest above sonar,NA,31037,31037,31037,31037,38879,38879,38879,38879,5,37469,37469,37469,37469,3,1.2526661726326642,1.207236524148597
Kenai.Late,1992,34734,Sonar count minus sport harvest above sonar,NA,34734,34734,34734,34734,37815,37815,37815,37815,5,36256,36256,36256,36256,3,1.088702712040076,1.0438187366845166
Kenai.Late,1993,32435,Sonar count minus sport harvest above sonar,NA,32435,32435,32435,32435,25296,25296,25296,25296,5,24625,24625,24625,24625,3,0.7798982580545707,0.7592107291506089
Kenai.Late,1994,29603,Sonar count minus sport harvest above sonar,NA,29603,29603,29603,29603,34859,34859,34859,34859,5,33777,33777,33777,33777,3,1.1775495726784448,1.1409992230517176
Kenai.Late,1995,32161,Sonar count minus sport harvest above sonar,NA,32161,32161,32161,32161,41510,41510,41510,41510,5,39937,39937,39937,39937,3,1.2906936973352818,1.2417835266316346
Kenai.Late,1996,34678,Sonar count minus sport harvest above sonar,NA,34678,34678,34678,34678,36833,36833,36833,36833,5,36248,36248,36248,36248,3,1.0621431455101218,1.0452736605340562
Kenai.Late,1997,28365,Sonar count minus sport harvest above sonar,NA,28365,28365,28365,28365,52240,52240,52240,52240,5,50662,50662,50662,50662,3,1.8417063282213997,1.7860743874493215
Kenai.Late,1998,39595,Sonar count minus sport harvest above sonar,NA,39595,39595,39595,39595,60244,60244,60244,60244,5,57474,57474,57474,57474,3,1.5215052405606768,1.4515469124889506
Kenai.Late,1999,31245,Sonar count minus sport harvest above sonar,NA,31245,31245,31245,31245,82634,82634,82634,82634,5,78277,78277,78277,78277,3,2.6447111537846055,2.50526484237478
Kenai.Late,2e3,33049,Sonar count minus sport harvest above sonar,NA,33049,33049,33049,33049,48993,49960,49960,49960,5,45187,45187,45187,45187,3,1.5116947562709915,1.3672728373021876
Kenai.Late,2001,38466,Sonar count minus sport harvest above sonar,NA,38466,38466,38466,38466,32663,39591,39591,39591,5,29044,34951,34951,34951,3,1.0292466073935425,0.9086206000103988
Kenai.Late,2002,46122,Sonar count minus sport harvest above sonar,NA,46122,46122,46122,46122,42591,54185,54185,54185,5,41749,52989,52989,52989,3,1.1748189584146393,1.1488877325354494
Kenai.Late,2003,68990,Sonar count minus sport harvest above sonar,NA,68990,68990,68990,68990,28061,39535,39535,39535,5,26885,37921,37921,37921,3,0.5730540658066386,0.5496593709233222
Kenai.Late,2004,64702,Sonar count minus sport harvest above sonar,NA,64702,64702,64702,64702,10152,15671,15671,15671,5,9570,14819,14819,14819,3,0.24220271398102067,0.2290346511699793
Kenai.Late,2005,61513,Sonar count minus sport harvest above sonar,NA,61513,61513,61513,61513,19662,29677,29677,29677,5,18238,28058,28058,28058,3,0.4824508640449986,0.4561312242940517
Kenai.Late,2006,49780,Sonar count minus sport harvest above sonar,NA,49780,49780,49780,49780,15507,18753,18753,18753,5,14911,18114,18114,18114,3,0.3767175572519084,0.36388107673764564
Kenai.Late,2007,37680,Sonar count minus sport harvest above sonar,NA,37680,37680,37680,37680,21752,24612,24612,24612,5,20967,23446,23446,23446,3,0.6531847133757962,0.62223991507431
Kenai.Late,2008,32712,Sonar count minus sport harvest above sonar,NA,32712,32712,32712,32712,14579,15074,15074,15074,5,13884,14162,14162,14162,3,0.460809488872585,0.43292981168989975
Kenai.Late,2009,22036,Sonar count minus sport harvest above sonar,NA,22036,22036,22036,22036,NA,NA,NA,NA,NA,16527,17413,17413,17413,3,NA,0.7902069341078236
Kenai.Late,2010,11639,Sonar count minus sport harvest above sonar,NA,11639,11639,11639,11639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenai.Late,2011,16819,Sonar count minus sport harvest above sonar,NA,16819,16819,16819,16819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenai.Late,2012,21512,Sonar count minus sport harvest above sonar,NA,21512,21512,21512,21512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenai.Late,2013,19419,Sonar count minus sport harvest above sonar,NA,19419,19419,19419,19419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenai.Late,2014,17522,Sonar count minus sport harvest above sonar,NA,17522,17522,17522,17522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenai.Late,2015,22871,Sonar count minus sport harvest above sonar,NA,22871,22871,22871,22871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,1096,1462,2193,3,NA,NA
Lewis,1981,560,Single aerial survey,NA,560,933,1244,1867,936,1559,2079,3119,5,898,1497,1996,2995,3,1.6712218649517685,1.6045016077170418
Lewis,1982,606,Single aerial survey,NA,606,1010,1347,2020,987,1645,2193,3289,5,933,1554,2072,3109,3,1.6280623608017817,1.5382331106161842
Lewis,1983,NA,NA,NA,NA,NA,NA,NA,498,830,1107,1660,5,486,810,1080,1621,3,NA,NA
Lewis,1984,947,Single aerial survey,NA,947,1578,2104,3157,262,437,583,875,5,248,413,551,826,3,0.27709125475285173,0.26188212927756654
Lewis,1985,861,Single aerial survey,NA,861,1435,1913,2870,297,495,660,990,5,279,465,620,931,3,0.34500784108729743,0.3240982749607946
Lewis,1986,722,Single aerial survey,NA,722,1203,1604,2407,387,644,859,1288,5,366,610,813,1219,3,0.5355361596009975,0.506857855361596
Lewis,1987,875,Single aerial survey,NA,875,1458,1944,2917,476,794,1058,1588,5,470,784,1045,1568,3,0.5442386831275721,0.5375514403292181
Lewis,1988,616,Single aerial survey,NA,616,1027,1369,2053,307,512,682,1024,5,299,498,664,997,3,0.4981738495252009,0.4850255661066472
Lewis,1989,452,Single aerial survey,NA,452,753,1004,1507,195,326,434,652,5,173,288,384,577,3,0.43227091633466136,0.38247011952191234
Lewis,1990,207,Single aerial survey,NA,207,345,460,690,155,258,345,517,5,144,240,320,481,3,0.75,0.6956521739130435
Lewis,1991,303,Single aerial survey,NA,303,505,673,1010,390,649,866,1299,5,380,633,845,1267,3,1.286775631500743,1.2555720653789004
Lewis,1992,445,Single aerial survey,NA,445,742,989,1483,728,1212,1617,2426,5,716,1192,1590,2385,3,1.634984833164813,1.6076845298281093
Lewis,1993,531,Single aerial survey,NA,531,885,1180,1770,510,850,1134,1701,5,504,839,1119,1679,3,0.9610169491525423,0.9483050847457627
Lewis,1994,164,Single aerial survey,NA,164,273,364,547,596,993,1325,1987,5,576,959,1279,1919,3,3.64010989010989,3.5137362637362637
Lewis,1995,146,Single aerial survey,NA,146,243,324,487,654,1091,1455,2182,5,633,1054,1406,2108,3,4.4907407407407405,4.339506172839506
Lewis,1996,257,Single aerial survey,NA,257,428,571,857,329,548,731,1096,5,321,535,713,1069,3,1.2802101576182137,1.2486865148861646
Lewis,1997,777,Single aerial survey,NA,777,1295,1727,2590,543,905,1206,1809,5,526,877,1169,1753,3,0.698320787492762,0.6768963520555877
Lewis,1998,626,Single aerial survey,NA,626,1043,1391,2087,781,1301,1735,2603,5,758,1263,1684,2526,3,1.2473040977713874,1.2106398274622574
Lewis,1999,675,Single aerial survey,NA,675,1125,1500,2250,910,1517,2023,3034,5,886,1477,1969,2953,3,1.3486666666666667,1.3126666666666666
Lewis,2e3,480,Single aerial survey,NA,480,800,1067,1600,542,903,1205,1807,5,520,867,1156,1734,3,1.1293345829428303,1.0834114339268979
Lewis,2001,502,Single aerial survey,NA,502,837,1116,1673,263,438,584,876,5,236,394,525,788,3,0.5232974910394266,0.47043010752688175
Lewis,2002,439,Single aerial survey,NA,439,732,976,1463,137,228,304,456,5,125,208,277,416,3,0.3114754098360656,0.2838114754098361
Lewis,2003,878,Single aerial survey,NA,878,1463,1951,2927,94,156,208,312,5,76,127,170,254,3,0.10661199384930804,0.08713480266529984
Lewis,2004,1000,Single aerial survey,NA,1000,1667,2222,3333,62,103,137,205,5,61,102,136,203,3,0.061656165616561655,0.0612061206120612
Lewis,2005,441,Single aerial survey,NA,441,735,980,1470,101,168,225,337,5,97,162,216,324,3,0.22959183673469388,0.22040816326530613
Lewis,2006,341,Single aerial survey,NA,341,568,758,1137,76,127,169,254,5,68,113,151,228,3,0.22295514511873352,0.19920844327176782
Lewis,2007,0,Single aerial survey,NA,0,0,0,0,68,113,151,227,5,64,107,143,214,3,NA,NA
Lewis,2008,120,Single aerial survey,NA,120,200,267,400,107,179,239,357,5,105,176,234,351,3,0.8951310861423221,0.8764044943820225
Lewis,2009,111,Single aerial survey,NA,111,185,247,370,NA,NA,NA,NA,NA,48,81,108,161,3,NA,0.43724696356275305
Lewis,2010,56,Single aerial survey,NA,56,93,124,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis,2011,92,Single aerial survey,NA,92,153,204,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis,2012,107,Single aerial survey,NA,107,178,238,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis,2013,61,Single aerial survey,NA,61,102,136,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis,2014,61,Single aerial survey,NA,61,102,136,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lewis,2015,5,Single aerial survey,NA,5,8,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1983,2138,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2138,2138,2138,2138,NA,NA,NA,NA,NA,5229,5229,5229,5229,3,NA,2.4457436856875585
LittleSusitna,1984,1275,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,1275,1275,1275,1275,2223,2223,2223,2223,5,2144,2144,2144,2144,3,1.7435294117647058,1.6815686274509805
LittleSusitna,1985,2315,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2315,2315,2315,2315,2015,2015,2015,2015,5,1926,1926,1926,1926,3,0.8704103671706264,0.8319654427645788
LittleSusitna,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2793,2793,2793,2793,3,NA,NA
LittleSusitna,1987,3201,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,3201,3201,3201,3201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1988,7712,Weir count,NA,7712,7712,7712,7712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1989,4367,Weir count,NA,4367,4367,4367,4367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1990,2122,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2122,2122,2122,2122,NA,NA,NA,NA,NA,1849,1849,1849,1849,3,NA,0.8713477851083883
LittleSusitna,1991,2052,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2052,2052,2052,2052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1992,3329,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,3329,3329,3329,3329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1994,2981,Weir count,NA,2981,2981,2981,2981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1995,2893,Weir count,NA,2893,2893,2893,2893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1996,2487,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2487,2487,2487,2487,NA,NA,NA,NA,NA,2156,2156,2156,2156,3,NA,0.866907921190189
LittleSusitna,1997,NA,NA,NA,NA,NA,NA,NA,3087,3087,3087,3087,5,3005,3005,3005,3005,3,NA,NA
LittleSusitna,1998,2515,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2515,2515,2515,2515,3327,3327,3327,3327,5,3175,3175,3175,3175,3,1.3228628230616302,1.2624254473161034
LittleSusitna,1999,NA,NA,NA,NA,NA,NA,NA,4332,4332,4332,4332,5,4099,4099,4099,4099,3,NA,NA
LittleSusitna,2e3,2522,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2522,2522,2522,2522,4366,4366,4366,4366,5,4244,4244,4244,4244,3,1.73116574147502,1.682791435368755
LittleSusitna,2001,2857,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2857,2857,2857,2857,4038,4038,4038,4038,5,3894,3894,3894,3894,3,1.4133706685334266,1.3629681484074203
LittleSusitna,2002,3839,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,3839,3839,3839,3839,4042,4042,4042,4042,5,3901,3901,3901,3901,3,1.0528783537379527,1.0161500390726752
LittleSusitna,2003,2569,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2569,2569,2569,2569,2960,2960,2960,2960,5,2733,2733,2733,2733,3,1.152199299338264,1.0638380692876606
LittleSusitna,2004,3918,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,3918,3918,3918,3918,1497,1497,1497,1497,5,1405,1405,1405,1405,3,0.38208269525267996,0.35860132720775906
LittleSusitna,2005,4850,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,4850,4850,4850,4850,2272,2272,2272,2272,5,2160,2160,2160,2160,3,0.46845360824742266,0.44536082474226807
LittleSusitna,2006,4292,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,4292,4292,4292,4292,1949,1949,1949,1949,5,1782,1782,1782,1782,3,0.4541006523765144,0.4151910531220876
LittleSusitna,2007,4004,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,4004,4004,4004,4004,2470,2470,2470,2470,5,2391,2391,2391,2391,3,0.6168831168831169,0.5971528471528471
LittleSusitna,2008,2994,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2994,2994,2994,2994,2682,2682,2682,2682,5,2640,2640,2640,2640,3,0.8957915831663327,0.8817635270541082
LittleSusitna,2009,2368,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2368,2368,2368,2368,NA,NA,NA,NA,NA,3997,3997,3997,3997,3,NA,1.6879222972972974
LittleSusitna,2010,1347,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,1347,1347,1347,1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,2011,2040,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2040,2040,2040,2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,2012,2662,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,2662,2662,2662,2662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,2013,3818,Expansion of aerial surveys based on ratio of paired aerial survey and weir count data,NA,3818,3818,3818,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,2014,3135,Weir count,NA,3135,3135,3135,3135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,2015,5026,Weir count,NA,5026,5026,5026,5026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,1981,459,Single aerial survey,NA,459,765,1020,1530,NA,NA,NA,NA,NA,1785,2975,3966,5949,3,NA,3.888235294117647
LittleWillow,1982,316,Single aerial survey,NA,316,527,702,1053,2165,3608,4810,7216,5,2045,3408,4545,6817,3,6.851851851851852,6.4743589743589745
LittleWillow,1983,1042,Single aerial survey,NA,1042,1737,2316,3473,1264,2106,2808,4212,5,1208,2012,2683,4025,3,1.2124352331606219,1.1584628670120898
LittleWillow,1984,NA,NA,NA,NA,NA,NA,NA,957,1594,2126,3189,5,934,1556,2075,3113,3,NA,NA
LittleWillow,1985,1305,Single aerial survey,NA,1305,2175,2900,4350,806,1344,1792,2688,5,774,1289,1719,2579,3,0.6179310344827587,0.5927586206896551
LittleWillow,1986,2133,Single aerial survey,NA,2133,3555,4740,7110,757,1261,1682,2523,5,724,1207,1610,2414,3,0.35485232067510547,0.339662447257384
LittleWillow,1987,1320,Single aerial survey,NA,1320,2200,2933,4400,692,1153,1537,2305,5,664,1108,1477,2215,3,0.524036822366178,0.5035799522673031
LittleWillow,1988,1515,Single aerial survey,NA,1515,2525,3367,5050,777,1295,1726,2589,5,719,1199,1598,2396,3,0.5126225126225126,0.4746064746064746
LittleWillow,1989,1325,Single aerial survey,NA,1325,2208,2944,4417,829,1382,1842,2763,5,790,1316,1755,2632,3,0.6256793478260869,0.5961277173913043
LittleWillow,1990,1115,Single aerial survey,NA,1115,1858,2478,3717,791,1318,1757,2636,5,770,1284,1711,2567,3,0.7090395480225988,0.6904761904761905
LittleWillow,1991,498,Single aerial survey,NA,498,830,1107,1660,1481,2468,3291,4937,5,1451,2419,3225,4838,3,2.97289972899729,2.913279132791328
LittleWillow,1992,673,Single aerial survey,NA,673,1122,1496,2243,2262,3769,5026,7539,5,2220,3700,4934,7401,3,3.359625668449198,3.2981283422459895
LittleWillow,1993,705,Single aerial survey,NA,705,1175,1567,2350,1455,2424,3232,4848,5,1432,2386,3182,4773,3,2.0625398851308234,2.03063178047224
LittleWillow,1994,712,Single aerial survey,NA,712,1187,1582,2373,1596,2659,3546,5319,5,1528,2546,3395,5092,3,2.2414664981036663,2.146017699115044
LittleWillow,1995,1210,Single aerial survey,NA,1210,2017,2689,4033,1949,3248,4330,6496,5,1882,3137,4183,6275,3,1.6102640386760878,1.5555968761621422
LittleWillow,1996,1077,Single aerial survey,NA,1077,1795,2393,3590,1209,2015,2687,4031,5,1194,1991,2654,3982,3,1.1228583368157126,1.109068115336398
LittleWillow,1997,2390,Single aerial survey,NA,2390,3983,5311,7967,1543,2572,3429,5144,5,1504,2507,3343,5015,3,0.6456411221992092,0.6294483148183017
LittleWillow,1998,1782,Single aerial survey,NA,1782,2970,3960,5940,1521,2534,3379,5069,5,1426,2376,3168,4752,3,0.8532828282828283,0.8
LittleWillow,1999,1837,Single aerial survey,NA,1837,3062,4082,6123,1941,3235,4313,6470,5,1855,3092,4123,6184,3,1.0565899069083782,1.0100440960313573
LittleWillow,2e3,1121,Single aerial survey,NA,1121,1868,2491,3737,1571,2618,3491,5237,5,1533,2555,3407,5110,3,1.4014452027298274,1.3677238057005219
LittleWillow,2001,2084,Single aerial survey,NA,2084,3473,4631,6947,NA,NA,NA,NA,NA,1026,1710,2281,3421,3,NA,0.4925502051392788
LittleWillow,2002,1680,Single aerial survey,NA,1680,2800,3733,5600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2003,879,Single aerial survey,NA,879,1465,1953,2930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2004,2227,Single aerial survey,NA,2227,3712,4949,7423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2005,1784,Single aerial survey,NA,1784,2973,3964,5947,NA,NA,NA,NA,NA,729,1216,1621,2432,3,NA,0.4089303733602422
LittleWillow,2006,816,Single aerial survey,NA,816,1360,1813,2720,606,1010,1347,2021,5,548,914,1218,1828,3,0.7429674572531716,0.6718146718146718
LittleWillow,2007,1103,Single aerial survey,NA,1103,1838,2451,3677,572,953,1271,1907,5,539,897,1197,1796,3,0.518563851489188,0.4883720930232558
LittleWillow,2008,NA,NA,NA,NA,NA,NA,NA,675,1124,1500,2249,5,659,1098,1464,2196,3,NA,NA
LittleWillow,2009,776,Single aerial survey,NA,776,1293,1724,2587,NA,NA,NA,NA,NA,695,1158,1545,2317,3,NA,0.8961716937354989
LittleWillow,2010,468,Single aerial survey,NA,468,780,1040,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2011,713,Single aerial survey,NA,713,1188,1584,2377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2012,494,Single aerial survey,NA,494,823,1098,1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2013,858,Single aerial survey,NA,858,1430,1907,2860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2014,684,Single aerial survey,NA,684,1140,1520,2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2015,788,Single aerial survey,NA,788,1313,1751,2627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1981,814,Single aerial survey,NA,814,1357,1809,2713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432,4060,4856,6447,3,NA,NA
Montana,1987,1320,Single aerial survey,NA,1320,2200,2933,4400,1394,5450,6225,7774,5,1354,5299,6051,7556,3,2.122400272758268,2.063075349471531
Montana,1988,2016,Single aerial survey,NA,2016,3360,4480,6720,1359,5666,6421,7931,5,1256,5447,6146,7541,3,1.4332589285714286,1.371875
Montana,1989,NA,NA,NA,NA,NA,NA,NA,1448,4241,5045,6653,5,1362,3963,4719,6232,3,NA,NA
Montana,1990,1269,Single aerial survey,NA,1269,2115,2820,4230,1352,3471,4222,5724,5,1320,3352,4085,5552,3,1.4971631205673759,1.448581560283688
Montana,1991,1215,Single aerial survey,NA,1215,2025,2700,4050,2212,5273,6502,8960,5,2164,5141,6343,8747,3,2.408148148148148,2.3492592592592594
Montana,1992,1560,Single aerial survey,NA,1560,2600,3467,5200,3287,7673,9499,13152,5,3233,7521,9317,12909,3,2.7398327083934237,2.6873377559850016
Montana,1993,1281,Single aerial survey,NA,1281,2135,2847,4270,1978,5098,6197,8395,5,1943,5004,6084,8243,3,2.176677204074464,2.136986301369863
Montana,1994,1143,Single aerial survey,NA,1143,1905,2540,3810,2061,5683,6828,9118,5,1981,5480,6580,8781,3,2.688188976377953,2.590551181102362
Montana,1995,2110,Single aerial survey,NA,2110,3517,4689,7033,2085,6363,7521,9838,5,1979,6127,7226,9426,3,1.6039667306461933,1.5410535295372148
Montana,1996,1841,Single aerial survey,NA,1841,3068,4091,6137,1369,3829,4589,6110,5,1344,3764,4511,6004,3,1.121730628208262,1.1026643852358837
Montana,1997,3073,Single aerial survey,NA,3073,5122,6829,10243,2162,5547,6748,9150,5,2120,5427,6605,8961,3,0.9881388197393469,0.967198711377947
Montana,1998,2936,Single aerial survey,NA,2936,4893,6524,9787,2386,5446,6772,9424,5,2290,5173,6445,8990,3,1.0380134886572654,0.9878908645003066
Montana,1999,2088,Single aerial survey,NA,2088,3480,4640,6960,2728,5958,7474,10506,5,2597,5626,7069,9955,3,1.6107758620689656,1.5234913793103448
Montana,2e3,1271,Single aerial survey,NA,1271,2118,2824,4237,2248,5093,6342,8840,5,2156,4890,6088,8483,3,2.2457507082152977,2.1558073654390935
Montana,2001,1930,Single aerial survey,NA,1930,3217,4289,6433,1924,4570,5639,7776,5,1850,4401,5429,7484,3,1.3147586850081605,1.26579622289578
Montana,2002,2357,Single aerial survey,NA,2357,3928,5238,7857,1877,4566,5609,7694,5,1800,4402,5402,7402,3,1.0708285605192822,1.0313096601756395
Montana,2003,2576,Single aerial survey,NA,2576,4293,5724,8587,1437,3374,4172,5768,5,1338,3122,3865,5351,3,0.7288609364081062,0.6752271139063591
Montana,2004,2117,Single aerial survey,NA,2117,3528,4704,7057,805,1717,2164,3059,5,764,1620,2045,2893,3,0.46003401360544216,0.43473639455782315
Montana,2005,2600,Single aerial survey,NA,2600,4333,5778,8667,1183,2378,3036,4351,5,1136,2262,2894,4157,3,0.5254413291796469,0.5008653513326411
Montana,2006,1850,Single aerial survey,NA,1850,3083,4111,6167,635,1356,1709,2415,5,527,1158,1451,2037,3,0.41571393821454633,0.35295548528338605
Montana,2007,1936,Single aerial survey,NA,1936,3227,4302,6453,561,1076,1388,2012,5,508,966,1249,1814,3,0.32264063226406325,0.2903300790330079
Montana,2008,1357,Single aerial survey,NA,1357,2262,3016,4523,867,1458,1940,2904,5,855,1429,1904,2854,3,0.6432360742705571,0.6312997347480106
Montana,2009,1460,Single aerial survey,NA,1460,2433,3244,4867,NA,NA,NA,NA,NA,1046,1744,2325,3488,3,NA,0.716707768187423
Montana,2010,755,Single aerial survey,NA,755,1258,1678,2517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,2011,494,Single aerial survey,NA,494,823,1098,1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,2012,416,Single aerial survey,NA,416,693,924,1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,2013,1304,Single aerial survey,NA,1304,2173,2898,4347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,2014,953,Single aerial survey,NA,953,1588,2118,3177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,2015,1416,Single aerial survey,NA,1416,2360,3147,4720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ninilchik,1999,1576,"Weir counts expanded spatially (to account for spawning below the weir) - removals. See calculations in ""HatcheryEnhanced"" worksheet.",68,1576,1576,1576,1576,1317,1317,1317,1317,5,1271,1271,1271,1271,3,0.8356598984771574,0.8064720812182741
Ninilchik,2e3,1553,"Weir counts expanded spatially (to account for spawning below the weir) - removals. See calculations in ""HatcheryEnhanced"" worksheet.",81,1553,1553,1553,1553,2179,2179,2179,2179,5,2165,2165,2165,2165,3,1.403090792015454,1.3940759819703799
Ninilchik,2001,1239,"Weir counts expanded spatially (to account for spawning below the weir) - removals. See calculations in ""HatcheryEnhanced"" worksheet.",175,1239,1239,1239,1239,1165,1165,1165,1165,5,1165,1165,1165,1165,3,0.9402744148506861,0.9402744148506861
Ninilchik,2002,1340,"Weir counts expanded spatially (to account for spawning below the weir) - removals. See calculations in ""HatcheryEnhanced"" worksheet.",176,1340,1340,1340,1340,1231,1231,1231,1231,5,1092,1092,1092,1092,3,0.9186567164179105,0.8149253731343283
Ninilchik,2003,1127,"Weir counts expanded spatially (to account for spawning below the weir) - removals. See calculations in ""HatcheryEnhanced"" worksheet.",131,1127,1127,1127,1127,1046,1046,1046,1046,5,904,904,904,904,3,0.9281277728482697,0.8021295474711624
Ninilchik,2004,1393,"Weir counts expanded spatially (to account for spawning below the weir) - removals. See calculations in ""HatcheryEnhanced"" worksheet.",132,1393,1393,1393,1393,569,569,569,569,5,511,511,511,511,3,0.40847092605886576,0.36683417085427134
