"","Site","Year","maxTemp","wksGT15.1","wksGT18.1","cumDD.1","wksGT21.0","wksGT13.0","wksGT15.0","perName","fish.model"
"378","Deshka",1987,18.67383379135,2,1,1951.24491839267,0,8,6,"Deshka",1
"379","Deshka",1988,18.7946261816905,7,2,2083.15020864451,0,8,6,"Deshka",1
"380","Deshka",1989,18.5530414010095,8,2,2097.24265418423,0,9,7,"Deshka",1
"381","Deshka",1990,20.1636066055496,9,3,2155.3035298079,0,8,6,"Deshka",1
"382","Deshka",1991,19.076475092485,4,2,2028.75336886116,0,8,3,"Deshka",1
"383","Deshka",1992,18.0698718396474,6,1,1771.70716221656,0,8,5,"Deshka",1
"384","Deshka",1993,19.398588133393,8,3,2127.96418546083,0,8,5,"Deshka",1
"385","Deshka",1994,18.7140979214635,7,2,2066.52112290763,0,7,7,"Deshka",1
"386","Deshka",1995,17.7074946686259,5,0,2129.71633699481,0,10,6,"Deshka",1
"387","Deshka",1996,18.995946832258,5,1,2009.02394510555,0,8,4,"Deshka",1
"388","Deshka",1997,21.2104739885006,9,3,2237.6034117599,1,11,7,"Deshka",1
"389","Deshka",1998,18.2711924902149,4,1,1899.94841662807,0,6,4,"Deshka",1
"390","Deshka",1999,20.042814215209,6,1,2047.6372458844,0,7,5,"Deshka",1
"391","Deshka",2000,18.0698718396474,3,1,1895.15698514456,0,7,2,"Deshka",1
"392","Deshka",2001,18.7946261816905,9,2,2109.64400625919,0,9,7,"Deshka",1
"393","Deshka",2002,20.6870402970251,9,3,2246.34072799453,0,10,5,"Deshka",1
"394","Deshka",2003,21.7741718100896,12,6,2404.45796695026,1,10,9,"Deshka",1
"395","Deshka",2004,20.6870402970251,12,7,2289.46361134609,0,9,8,"Deshka",1
"396","Deshka",2005,19.318059873166,11,5,2318.21220024713,0,8,7,"Deshka",1
"397","Deshka",2006,17.2243251072639,7,0,2052.7105262787,0,8,5,"Deshka",1
"398","Deshka",2007,18.0698718396474,5,1,2138.67444407103,0,10,6,"Deshka",1
"399","Deshka",2008,16.3385142447668,2,0,1896.28438078774,0,10,2,"Deshka",1
"400","Deshka",2009,20.5662479066846,5,2,2112.18064645634,0,10,5,"Deshka",1
"401","Deshka",2010,17.5867022782854,3,0,2069.90330983716,0,9,5,"Deshka",1
"402","Deshka",2011,17.0230044566964,3,0,2037.208836185,0,7,5,"Deshka",1
"403","Deshka",2012,18.3517207504419,4,1,1915.16825781097,0,7,4,"Deshka",1
"404","Deshka",2013,20.7675685572521,9,6,2142.33847991135,0,8,6,"Deshka",1
"405","Deshka",2014,18.995946832258,6,1,2099.77929438138,0,9,6,"Deshka",1
"406","Deshka",2015,18.915418572031,9,3,2114.1535888319,0,8,7,"Deshka",1
"407","Deshka",2016,19.9220218248685,12,2,2314.26631549601,0,10,8,"Deshka",1
"408","EF Chulitna",1980,9.66479886433338,0,0,989.912633313395,0,0,0,"EF Chulitna",1
"409","EF Chulitna",1981,8.58797068028244,0,0,1012.84010006548,0,0,0,"EF Chulitna",1
"410","EF Chulitna",1982,8.38606539577289,0,0,955.99254551579,0,0,0,"EF Chulitna",1
"411","EF Chulitna",1983,9.39559181832065,0,0,1003.41785345503,0,0,0,"EF Chulitna",1
"412","EF Chulitna",1984,9.08151693130579,0,0,1043.93351387995,0,0,0,"EF Chulitna",1
"413","EF Chulitna",1985,9.32829005681746,0,0,944.371774696241,0,0,0,"EF Chulitna",1
"414","EF Chulitna",1986,9.1936865338111,0,0,1010.95565074339,0,0,0,"EF Chulitna",1
"415","EF Chulitna",1987,9.97887375134824,0,0,1018.65048547525,0,0,0,"EF Chulitna",1
"416","EF Chulitna",1988,10.0461755128514,0,0,1092.14400903673,0,0,0,"EF Chulitna",1
"417","EF Chulitna",1989,9.91157198984505,0,0,1099.9958812121,0,0,0,"EF Chulitna",1
"418","EF Chulitna",1990,10.8089288098875,0,0,1132.34559457463,0,0,0,"EF Chulitna",1
"419","EF Chulitna",1991,10.2032129563588,0,0,1061.8357824398,0,0,0,"EF Chulitna",1
"420","EF Chulitna",1992,9.64236494383232,0,0,918.617633961022,0,0,0,"EF Chulitna",1
"421","EF Chulitna",1993,10.3826843203673,0,0,1117.11296255441,0,0,0,"EF Chulitna",1
"422","EF Chulitna",1994,10.0013076718493,0,0,1082.87879986979,0,0,0,"EF Chulitna",1
"423","EF Chulitna",1995,9.44045965932277,0,0,1121.06844474347,0,0,0,"EF Chulitna",1
"424","EF Chulitna",1996,10.1583451153567,0,0,1050.84316139428,0,0,0,"EF Chulitna",1
"425","EF Chulitna",1997,11.3922107429151,0,0,1178.2005280788,0,0,0,"EF Chulitna",1
"426","EF Chulitna",1998,9.75453454633763,0,0,990.069670756902,0,0,0,"EF Chulitna",1
"427","EF Chulitna",1999,10.7416270483843,0,0,1072.35729115479,0,0,0,"EF Chulitna",1
"428","EF Chulitna",2000,9.64236494383232,0,0,987.400034217276,0,0,0,"EF Chulitna",1
"429","EF Chulitna",2001,10.0461755128514,0,0,1106.90552872643,0,0,0,"EF Chulitna",1
"430","EF Chulitna",2002,11.1005697764013,0,0,1183.06868882753,0,0,0,"EF Chulitna",1
"431","EF Chulitna",2003,11.7062856299299,0,0,1271.1666946352,0,0,0,"EF Chulitna",1
"432","EF Chulitna",2004,11.1005697764013,0,0,1207.09541768417,0,0,0,"EF Chulitna",1
"433","EF Chulitna",2005,10.3378164793652,0,0,1223.11323692193,0,0,0,"EF Chulitna",1
"434","EF Chulitna",2006,9.17125261331003,0,0,1075.18396513793,0,0,0,"EF Chulitna",1
"435","EF Chulitna",2007,9.64236494383232,0,0,1123.08038540769,0,0,0,"EF Chulitna",1
"436","EF Chulitna",2008,8.67770636228669,0,0,988.028183991306,0,0,0,"EF Chulitna",1
"437","EF Chulitna",2009,11.0332680148981,0,0,1108.318865718,0,0,0,"EF Chulitna",1
"438","EF Chulitna",2010,9.37315789781958,0,0,1084.76324919188,0,0,0,"EF Chulitna",1
"439","EF Chulitna",2011,9.05908301080473,0,0,1066.54690574502,0,0,0,"EF Chulitna",1
"440","EF Chulitna",2012,9.79940238733975,0,0,998.549692706303,0,0,0,"EF Chulitna",1
"441","EF Chulitna",2013,11.1454376174034,0,0,1125.12187217329,0,0,0,"EF Chulitna",1
"442","EF Chulitna",2014,10.1583451153567,0,0,1101.40921820367,0,0,0,"EF Chulitna",1
"443","EF Chulitna",2015,10.1134772743546,0,0,1109.41812782255,0,0,0,"EF Chulitna",1
"444","EF Chulitna",2016,10.6743252868811,0,0,1220.91471271282,0,0,0,"EF Chulitna",1
"445","Fish",1980,16.6773927741858,2,0,1871.61549535712,0,6,4,"Fish",0
"446","Fish",1981,16.5101291662514,3,0,1982.55308331959,0,8,4,"Fish",0
"447","Fish",1982,15.0883884988093,0,0,1825.95253039104,0,9,2,"Fish",0
"448","Fish",1983,17.3882631079068,7,0,2000.1157621527,0,8,6,"Fish",0
"449","Fish",1984,18.3082129515458,9,1,2204.42825924452,0,8,7,"Fish",0
"450","Fish",1985,16.9282881860873,3,0,1885.66563842361,0,8,5,"Fish",0
"451","Fish",1986,17.1791835979889,3,0,1960.01431215043,0,7,4,"Fish",0
"452","Fish",1987,18.0573175396443,4,1,1952.69652930331,0,9,5,"Fish",0
"453","Fish",1988,17.3046313039397,3,0,2043.4370366077,0,9,7,"Fish",0
"454","Fish",1989,17.8900539317099,9,0,2137.9827909926,0,10,7,"Fish",0
"455","Fish",1990,17.471894911874,6,0,2131.83585340101,0,9,7,"Fish",0
"456","Fish",1991,17.4300790098904,3,0,2044.02245923547,0,8,4,"Fish",0
"457","Fish",1992,17.0537358920381,7,0,1869.56651615993,0,8,6,"Fish",0
"458","Fish",1993,19.2281627951848,8,4,2216.42942311381,0,10,7,"Fish",0
"459","Fish",1994,18.0155016376607,7,1,2114.85859719567,0,8,7,"Fish",0
"460","Fish",1995,17.3882631079068,6,0,2211.74604209165,0,11,8,"Fish",0
"461","Fish",1996,18.2663970495622,7,1,2095.83236179314,0,9,7,"Fish",0
"462","Fish",1997,18.8518196773325,8,3,2161.69240741729,0,10,7,"Fish",0
"463","Fish",1998,17.1373676960053,4,0,1950.35483879223,0,7,3,"Fish",0
"464","Fish",1999,18.5172924614638,4,1,2017.97115229969,0,9,5,"Fish",0
"465","Fish",2000,16.9282881860873,3,0,1904.98458514003,0,7,4,"Fish",0
"466","Fish",2001,17.5973426178248,8,0,2085.00204317939,0,8,6,"Fish",0
"467","Fish",2002,18.3500288535294,4,1,2075.04985850729,0,10,5,"Fish",0
"468","Fish",2003,20.1481126388238,7,4,2193.59794063077,0,10,6,"Fish",0
"469","Fish",2004,19.8554013249387,10,4,2207.94079501114,0,9,8,"Fish",0
"470","Fish",2005,19.1445309912176,7,2,2266.48305778817,0,9,7,"Fish",0
"471","Fish",2006,17.2628154019561,4,0,2035.24111981891,0,8,5,"Fish",0
"472","Fish",2007,17.0537358920381,6,0,2075.34256982118,0,10,7,"Fish",0
"473","Fish",2008,15.6738111265796,2,0,1854.63823915179,0,9,2,"Fish",0
"474","Fish",2009,17.6391585198084,5,0,2056.02362310476,0,10,5,"Fish",0
"475","Fish",2010,16.4264973622843,2,0,2036.70467638834,0,10,5,"Fish",0
"476","Fish",2011,16.5101291662514,2,0,2023.23995594962,0,8,6,"Fish",0
"477","Fish",2012,17.1791835979889,5,0,1986.94375302787,0,9,4,"Fish",0
"478","Fish",2013,20.1481126388238,9,5,2193.89065194466,0,10,7,"Fish",0
"479","Fish",2014,18.5591083634474,7,1,2220.5273815082,0,10,8,"Fish",0
"480","Fish",2015,19.8972172269223,9,6,2233.69939063304,0,9,8,"Fish",0
"481","Fish",2016,20.5244557566761,13,2,2399.37399429202,0,11,9,"Fish",0
"482","Funny",1980,10.9840770572978,0,0,1274.48048031096,0,0,0,"Funny",0
"483","Funny",1981,11.1091925400521,0,0,1255.86955225125,0,0,0,"Funny",0
"484","Funny",1982,9.85803771250909,0,0,1142.6713192293,0,0,0,"Funny",0
"485","Funny",1983,12.5792994624152,0,0,1476.35431173503,0,0,0,"Funny",0
"486","Funny",1984,11.4532601176265,0,0,1240.10500142421,0,0,0,"Funny",0
"487","Funny",1985,10.6400094797235,0,0,1094.93976255853,0,0,0,"Funny",0
"488","Funny",1986,10.014432065952,0,0,1121.21401393693,0,0,0,"Funny",0
"489","Funny",1987,11.6722122124465,0,0,1245.35985169989,0,0,0,"Funny",0
"490","Funny",1988,10.9527981866093,0,0,1311.26443224072,0,0,0,"Funny",0
"491","Funny",1989,11.265586893495,0,0,1362.15633537661,0,0,0,"Funny",0
"492","Funny",1990,10.8902404452321,0,0,1343.66934227409,0,0,0,"Funny",0
"493","Funny",1991,10.3897785142149,0,0,1285.82949722579,0,0,0,"Funny",0
"494","Funny",1992,10.8902404452321,0,0,1173.83550072535,0,0,0,"Funny",0
"495","Funny",1993,12.3916262382838,0,0,1382.84717044055,0,0,0,"Funny",0
"496","Funny",1994,11.6409333417579,0,0,1317.90597911693,0,0,0,"Funny",0
"497","Funny",1995,11.046634798675,0,0,1435.44676201948,0,0,0,"Funny",0
"498","Funny",1996,10.7338460917892,0,0,1262.87601928549,0,0,0,"Funny",0
"499","Funny",1997,12.5480205917266,0,0,1438.25664723634,0,0,0,"Funny",0
"500","Funny",1998,10.7964038331664,0,0,1276.0131449747,0,0,0,"Funny",0
"501","Funny",1999,11.9224431779551,0,0,1270.10143841456,0,0,0,"Funny",0
"502","Funny",2000,10.5461728676578,0,0,1188.21335495186,0,0,0,"Funny",0
"503","Funny",2001,11.3281446348722,0,0,1308.19910291324,0,0,0,"Funny",0
"504","Funny",2002,11.0779136693636,0,0,1312.79709690446,0,0,0,"Funny",0
"505","Funny",2003,12.3603473675952,0,0,1396.43679712571,0,0,0,"Funny",0
"506","Funny",2004,12.9546459106781,0,0,1451.61272502036,0,0,0,"Funny",0
"507","Funny",2005,11.9850009193323,0,0,1444.16835379648,0,0,0,"Funny",0
"508","Funny",2006,11.859885436578,0,0,1440.88407237418,0,0,0,"Funny",0
"509","Funny",2007,11.6096544710693,0,0,1431.90703648656,0,0,0,"Funny",0
"510","Funny",2008,11.2030291521179,0,0,1314.76766575784,0,0,0,"Funny",0
"511","Funny",2009,11.6722122124465,0,0,1435.84817419332,0,0,0,"Funny",0
"512","Funny",2010,12.1101164020866,0,0,1502.19065892379,0,0,0,"Funny",0
"513","Funny",2011,10.3897785142149,0,0,1310.38862386144,0,0,0,"Funny",0
"514","Funny",2012,10.2959419021492,0,0,1247.76832474291,0,0,0,"Funny",0
"515","Funny",2013,11.9850009193323,0,0,1292.87245627584,0,0,0,"Funny",0
"516","Funny",2014,12.2352318848409,0,0,1385.27024028989,0,0,0,"Funny",0
"517","Funny",2015,12.4854628503495,0,0,1369.06778527321,0,0,0,"Funny",0
"518","Funny",2016,12.7044149451695,0,0,1532.62500010377,0,0,0,"Funny",0
"519","Kenai R at Cooper Landing",1980,9.84115814320547,0,0,1194.42615960339,0,0,0,"Kenai R at Cooper Landing",0
"520","Kenai R at Cooper Landing",1981,9.93994241409015,0,0,1179.73199930929,0,0,0,"Kenai R at Cooper Landing",0
"521","Kenai R at Cooper Landing",1982,8.9520997052434,0,0,1090.35693022638,0,0,0,"Kenai R at Cooper Landing",0
"522","Kenai R at Cooper Landing",1983,11.1006575969851,0,0,1353.81458067581,0,0,0,"Kenai R at Cooper Landing",0
"523","Kenai R at Cooper Landing",1984,10.211599159023,0,0,1167.28518117782,0,0,0,"Kenai R at Cooper Landing",0
"524","Kenai R at Cooper Landing",1985,9.56950139827262,0,0,1052.67073088388,0,0,0,"Kenai R at Cooper Landing",0
"525","Kenai R at Cooper Landing",1986,9.07558004384924,0,0,1073.41542776966,0,0,0,"Kenai R at Cooper Landing",0
"526","Kenai R at Cooper Landing",1987,10.3844716330712,0,0,1171.43412055498,0,0,0,"Kenai R at Cooper Landing",0
"527","Kenai R at Cooper Landing",1988,9.8164620754843,0,0,1223.46873524348,0,0,0,"Kenai R at Cooper Landing",0
"528","Kenai R at Cooper Landing",1989,10.063422752696,0,0,1255.46900409556,0,0,0,"Kenai R at Cooper Landing",0
"529","Kenai R at Cooper Landing",1990,9.76706994004197,0,0,1249.05386140261,0,0,0,"Kenai R at Cooper Landing",0
"530","Kenai R at Cooper Landing",1991,9.37193285650327,0,0,1203.38671617488,0,0,0,"Kenai R at Cooper Landing",0
"531","Kenai R at Cooper Landing",1992,9.76706994004197,0,0,1114.96244569924,0,0,0,"Kenai R at Cooper Landing",0
"532","Kenai R at Cooper Landing",1993,10.9524811906581,0,0,1279.98650942563,0,0,0,"Kenai R at Cooper Landing",0
"533","Kenai R at Cooper Landing",1994,10.35977556535,0,0,1228.71253362294,0,0,0,"Kenai R at Cooper Landing",0
"534","Kenai R at Cooper Landing",1995,9.89055027864781,0,0,1321.51624010781,0,0,0,"Kenai R at Cooper Landing",0
"535","Kenai R at Cooper Landing",1996,9.64358960143612,0,0,1185.26391847883,0,0,0,"Kenai R at Cooper Landing",0
"536","Kenai R at Cooper Landing",1997,11.0759615292639,0,0,1323.73477019143,0,0,0,"Kenai R at Cooper Landing",0
"537","Kenai R at Cooper Landing",1998,9.69298173687846,0,0,1195.63626692172,0,0,0,"Kenai R at Cooper Landing",0
"538","Kenai R at Cooper Landing",1999,10.5820401748405,0,0,1190.96871012242,0,0,0,"Kenai R at Cooper Landing",0
"539","Kenai R at Cooper Landing",2000,9.49541319510911,0,0,1126.3144048284,0,0,0,"Kenai R at Cooper Landing",0
"540","Kenai R at Cooper Landing",2001,10.1128148881383,0,0,1221.04852060681,0,0,0,"Kenai R at Cooper Landing",0
"541","Kenai R at Cooper Landing",2002,9.91524634636898,0,0,1224.67884256182,0,0,0,"Kenai R at Cooper Landing",0
"542","Kenai R at Cooper Landing",2003,10.9277851229369,0,0,1290.71612764822,0,0,0,"Kenai R at Cooper Landing",0
"543","Kenai R at Cooper Landing",2004,11.3970104096391,0,0,1334.27999110836,0,0,0,"Kenai R at Cooper Landing",0
"544","Kenai R at Cooper Landing",2005,10.6314323102829,0,0,1328.40232699073,0,0,0,"Kenai R at Cooper Landing",0
"545","Kenai R at Cooper Landing",2006,10.5326480393982,0,0,1325.80923988,0,0,0,"Kenai R at Cooper Landing",0
"546","Kenai R at Cooper Landing",2007,10.3350794976288,0,0,1318.72146844403,0,0,0,"Kenai R at Cooper Landing",0
"547","Kenai R at Cooper Landing",2008,10.0140306172537,0,0,1226.23469482825,0,0,0,"Kenai R at Cooper Landing",0
"548","Kenai R at Cooper Landing",2009,10.3844716330712,0,0,1321.8331729769,0,0,0,"Kenai R at Cooper Landing",0
"549","Kenai R at Cooper Landing",2010,10.7302165811675,0,0,1374.21353261349,0,0,0,"Kenai R at Cooper Landing",0
"550","Kenai R at Cooper Landing",2011,9.37193285650327,0,0,1222.77724534729,0,0,0,"Kenai R at Cooper Landing",0
"551","Kenai R at Cooper Landing",2012,9.29784465333976,0,0,1173.33571776951,0,0,0,"Kenai R at Cooper Landing",0
"552","Kenai R at Cooper Landing",2013,10.6314323102829,0,0,1208.94744742343,0,0,0,"Kenai R at Cooper Landing",0
"553","Kenai R at Cooper Landing",2014,10.8290008520522,0,0,1281.89963147177,0,0,0,"Kenai R at Cooper Landing",0
"554","Kenai R at Cooper Landing",2015,11.0265693938216,0,0,1269.1070683922,0,0,0,"Kenai R at Cooper Landing",0
"555","Kenai R at Cooper Landing",2016,11.1994418678697,0,0,1398.24280650619,0,0,0,"Kenai R at Cooper Landing",0
"556","Kenai R at Skilak",1980,12.2909391096096,0,0,1524.23007419058,0,0,0,"Kenai R at Skilak",0
"557","Kenai R at Skilak",1981,12.4060888366756,0,0,1507.10155228952,0,0,0,"Kenai R at Skilak",0
"558","Kenai R at Skilak",1982,11.2545915660156,0,0,1402.91983672656,0,0,0,"Kenai R at Skilak",0
"559","Kenai R at Skilak",1983,13.759098129701,0,0,1710.02415881157,0,2,0,"Kenai R at Skilak",0
"560","Kenai R at Skilak",1984,12.7227505861071,0,0,1492.5926866792,0,0,0,"Kenai R at Skilak",0
"561","Kenai R at Skilak",1985,11.9742773601781,0,0,1358.99021585088,0,0,0,"Kenai R at Skilak",0
"562","Kenai R at Skilak",1986,11.3985287248481,0,0,1383.17165853474,0,0,0,"Kenai R at Skilak",0
"563","Kenai R at Skilak",1987,12.9242626084726,0,0,1497.42897521597,0,0,0,"Kenai R at Skilak",0
"564","Kenai R at Skilak",1988,12.2621516778431,0,0,1558.08409394799,0,0,0,"Kenai R at Skilak",0
"565","Kenai R at Skilak",1989,12.5500259955081,0,0,1589.64993643322,0,0,0,"Kenai R at Skilak",0
"566","Kenai R at Skilak",1990,12.2045768143101,0,0,1587.90787325808,0,0,0,"Kenai R at Skilak",0
"567","Kenai R at Skilak",1991,11.7439779060461,0,0,1534.67511401653,0,0,0,"Kenai R at Skilak",0
"568","Kenai R at Skilak",1992,12.2045768143101,0,0,1431.60171457658,0,0,0,"Kenai R at Skilak",0
"569","Kenai R at Skilak",1993,13.586373539102,0,0,1623.96509112668,0,2,0,"Kenai R at Skilak",0
"570","Kenai R at Skilak",1994,12.8954751767061,0,0,1564.19662529307,0,0,0,"Kenai R at Skilak",0
"571","Kenai R at Skilak",1995,12.3485139731426,0,0,1672.37499596628,0,0,0,"Kenai R at Skilak",0
"572","Kenai R at Skilak",1996,12.0606396554776,0,0,1513.54993700521,0,0,0,"Kenai R at Skilak",0
"573","Kenai R at Skilak",1997,13.7303106979345,0,0,1674.96106691997,0,4,0,"Kenai R at Skilak",0
"574","Kenai R at Skilak",1998,12.1182145190106,0,0,1525.64065834714,0,0,0,"Kenai R at Skilak",0
"575","Kenai R at Skilak",1999,13.1545620626046,0,0,1520.19983374327,0,1,0,"Kenai R at Skilak",0
"576","Kenai R at Skilak",2000,11.8879150648786,0,0,1444.83433737858,0,0,0,"Kenai R at Skilak",0
"577","Kenai R at Skilak",2001,12.6076008590411,0,0,1555.26292563487,0,0,0,"Kenai R at Skilak",0
"578","Kenai R at Skilak",2002,12.3773014049091,0,0,1559.49467810455,0,0,0,"Kenai R at Skilak",0
"579","Kenai R at Skilak",2003,13.5575861073355,0,0,1636.47227064816,0,4,0,"Kenai R at Skilak",0
"580","Kenai R at Skilak",2004,14.104547310899,0,0,1687.25330028427,0,6,0,"Kenai R at Skilak",0
"581","Kenai R at Skilak",2005,13.2121369261376,0,0,1680.40189152384,0,1,0,"Kenai R at Skilak",0
"582","Kenai R at Skilak",2006,13.0969871990716,0,0,1677.37921118836,0,1,0,"Kenai R at Skilak",0
"583","Kenai R at Skilak",2007,12.8666877449396,0,0,1669.11721827137,0,0,0,"Kenai R at Skilak",0
"584","Kenai R at Skilak",2008,12.4924511319751,0,0,1561.30828630583,0,0,0,"Kenai R at Skilak",0
"585","Kenai R at Skilak",2009,12.9242626084726,0,0,1672.74443467395,0,0,0,"Kenai R at Skilak",0
"586","Kenai R at Skilak",2010,13.3272866532036,0,0,1733.8025774507,0,2,0,"Kenai R at Skilak",0
"587","Kenai R at Skilak",2011,11.7439779060461,0,0,1557.27804585852,0,0,0,"Kenai R at Skilak",0
"588","Kenai R at Skilak",2012,11.6576156107466,0,0,1499.64560746199,0,0,0,"Kenai R at Skilak",0
"589","Kenai R at Skilak",2013,13.2121369261376,0,0,1541.15708406929,0,1,0,"Kenai R at Skilak",0
"590","Kenai R at Skilak",2014,13.4424363802695,0,0,1626.19515750752,0,1,0,"Kenai R at Skilak",0
"591","Kenai R at Skilak",2015,13.6727358344015,0,0,1611.28326785248,0,1,0,"Kenai R at Skilak",0
"592","Kenai R at Skilak",2016,13.874247856767,0,0,1761.8127485595,0,4,0,"Kenai R at Skilak",0
"593","Kenai R at Soldotna",1980,12.0540479301525,0,0,1539.85842754744,0,0,0,"Kenai_late",1
"594","Kenai R at Soldotna",1981,12.1555786518361,0,0,1524.755732697,0,0,0,"Kenai_late",1
"595","Kenai R at Soldotna",1982,11.1402714349995,0,0,1432.89581225371,0,0,0,"Kenai_late",1
"596","Kenai R at Soldotna",1983,13.3485646316192,0,0,1703.67824698404,0,2,0,"Kenai_late",1
"597","Kenai R at Soldotna",1984,12.4347881364662,0,0,1511.96286176486,0,0,0,"Kenai_late",1
"598","Kenai R at Soldotna",1985,11.7748384455224,0,0,1394.16184193139,0,0,0,"Kenai_late",1
"599","Kenai R at Soldotna",1986,11.2671848371041,0,0,1415.48329348496,0,0,0,"Kenai_late",1
"600","Kenai R at Soldotna",1987,12.6124668994126,0,0,1516.22715207557,0,0,0,"Kenai_late",1
"601","Kenai R at Soldotna",1988,12.0286652497316,0,0,1569.70845972244,0,0,0,"Kenai_late",1
"602","Kenai R at Soldotna",1989,12.2824920539407,0,0,1589.0234502669,0,0,0,"Kenai_late",1
"603","Kenai R at Soldotna",1990,11.9778998888897,0,0,1596.00491663851,0,0,0,"Kenai_late",1
"604","Kenai R at Soldotna",1991,11.5717770021551,0,0,1549.0681100935,0,0,0,"Kenai_late",1
"605","Kenai R at Soldotna",1992,11.9778998888897,0,0,1458.18542284641,0,0,0,"Kenai_late",1
"606","Kenai R at Soldotna",1993,13.1962685490937,0,0,1627.79756995506,0,2,0,"Kenai_late",1
"607","Kenai R at Soldotna",1994,12.5870842189917,0,0,1575.09804886515,0,0,0,"Kenai_late",1
"608","Kenai R at Soldotna",1995,12.1048132909943,0,0,1670.48193144021,0,0,0,"Kenai_late",1
"609","Kenai R at Soldotna",1996,11.8509864867851,0,0,1530.44145311129,0,0,0,"Kenai_late",1
"610","Kenai R at Soldotna",1997,13.3231819511983,0,0,1672.76214223136,0,2,0,"Kenai_late",1
"611","Kenai R at Soldotna",1998,11.901751847627,0,0,1541.10217888807,0,0,0,"Kenai_late",1
"612","Kenai R at Soldotna",1999,12.8155283427799,0,0,1536.30485228852,0,0,0,"Kenai_late",1
"613","Kenai R at Soldotna",2000,11.6986904042597,0,0,1469.85299494656,0,0,0,"Kenai_late",1
"614","Kenai R at Soldotna",2001,12.3332574147825,0,0,1567.22095704119,0,0,0,"Kenai_late",1
"615","Kenai R at Soldotna",2002,12.1301959714152,0,0,1570.95221106307,0,0,0,"Kenai_late",1
"616","Kenai R at Soldotna",2003,13.1708858686728,0,0,1638.8254985086,0,1,0,"Kenai_late",1
"617","Kenai R at Soldotna",2004,13.6531567966702,0,0,1683.60054677109,0,3,0,"Kenai_late",1
"618","Kenai R at Soldotna",2005,12.8662937036218,0,0,1677.55946883091,0,0,0,"Kenai_late",1
"619","Kenai R at Soldotna",2006,12.7647629819381,0,0,1674.89428738672,0,0,0,"Kenai_late",1
"620","Kenai R at Soldotna",2007,12.5617015385708,0,0,1667.60945810591,0,0,0,"Kenai_late",1
"621","Kenai R at Soldotna",2008,12.2317266930989,0,0,1572.55131992958,0,0,0,"Kenai_late",1
"622","Kenai R at Soldotna",2009,12.6124668994126,0,0,1670.80767583895,0,0,0,"Kenai_late",1
"623","Kenai R at Soldotna",2010,12.9678244253054,0,0,1724.64434101171,0,0,0,"Kenai_late",1
"624","Kenai R at Soldotna",2011,11.5717770021551,0,0,1568.99774467066,0,0,0,"Kenai_late",1
"625","Kenai R at Soldotna",2012,11.4956289608923,0,0,1518.18161846798,0,0,0,"Kenai_late",1
"626","Kenai R at Soldotna",2013,12.8662937036218,0,0,1554.78344363494,0,0,0,"Kenai_late",1
"627","Kenai R at Soldotna",2014,13.0693551469891,0,0,1629.76388159833,0,1,0,"Kenai_late",1
"628","Kenai R at Soldotna",2015,13.2724165903564,0,0,1616.61565314029,0,0,0,"Kenai_late",1
"629","Kenai R at Soldotna",2016,13.4500953533028,0,0,1749.34168906126,0,2,0,"Kenai_late",1
"630","Little Susitna",1980,11.5410444073669,0,0,1267.90490904675,0,0,0,"Little Susitna",1
"631","Little Susitna",1981,10.4184069773733,0,0,1291.8077309937,0,0,0,"Little Susitna",1
"632","Little Susitna",1982,10.2079124592495,0,0,1232.54183000196,0,0,0,"Little Susitna",1
"633","Little Susitna",1983,11.2603850498685,0,0,1281.98465348126,0,0,0,"Little Susitna",1
"634","Little Susitna",1984,10.932949132787,0,0,1324.22388678476,0,0,0,"Little Susitna",1
"635","Little Susitna",1985,11.1902202104939,0,0,1220.42670106994,0,0,0,"Little Susitna",1
"636","Little Susitna",1986,11.0498905317447,0,0,1289.84311549121,0,0,0,"Little Susitna",1
"637","Little Susitna",1987,11.8684803244483,0,0,1297.86529545971,0,0,0,"Little Susitna",1
"638","Little Susitna",1988,11.9386451638229,0,0,1374.48530005676,0,0,0,"Little Susitna",1
"639","Little Susitna",1989,11.7983154850737,0,0,1382.6711979838,0,0,0,"Little Susitna",1
"640","Little Susitna",1990,12.733846676735,0,0,1416.39709744319,0,0,0,"Little Susitna",1
"641","Little Susitna",1991,12.1023631223636,0,0,1342.8877340584,0,0,0,"Little Susitna",1
"642","Little Susitna",1992,11.5176561275753,0,0,1193.57695586926,0,0,0,"Little Susitna",1
"643","Little Susitna",1993,12.2894693606959,0,0,1400.51645546474,0,0,0,"Little Susitna",1
"644","Little Susitna",1994,11.8918686042398,0,0,1364.82594050286,0,0,0,"Little Susitna",1
"645","Little Susitna",1995,11.3071616094515,0,0,1394.38453370774,0,0,0,"Little Susitna",1
"646","Little Susitna",1996,12.0555865627806,0,0,1331.42747696055,0,0,0,"Little Susitna",1
"647","Little Susitna",1997,13.3419419513148,0,0,1464.20274133708,0,1,0,"Little Susitna",1
"648","Little Susitna",1998,11.634597526533,0,0,1268.06862700529,0,0,0,"Little Susitna",1
"649","Little Susitna",1999,12.6636818373604,0,0,1353.85683728063,0,0,0,"Little Susitna",1
"650","Little Susitna",2000,11.5176561275753,0,0,1265.2854217101,0,0,0,"Little Susitna",1
"651","Little Susitna",2001,11.9386451638229,0,0,1389.87478815959,0,0,0,"Little Susitna",1
