"","names.covars","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mu.coef[1]","wksGT13","-0.0708379371704247","0.0423337636467874","-0.155842905531436","-0.0984305246565466","-0.0696122423466888","-0.0426187119458967","0.00950181301275881","1.01045505031144","210"
"mu.coef[2]","wksGT15","-0.0767323478563718","0.0406505484082644","-0.15729198892327","-0.10286963433521","-0.0758175101907292","-0.049933401664256","0.000747346062907354","1.00455267535632","550"
"mu.coef[3]","maxP_spawn","-0.165109486102212","0.047649089416432","-0.261648885509361","-0.195048411659961","-0.164318461960877","-0.133799316701185","-0.0726135730942631","1.00446405285074","560"
"mu.coef[4]","RB_spawn","-0.0337146736389603","0.0379927648660008","-0.105881387104152","-0.0591252757955207","-0.0348541941421625","-0.00950314239472039","0.0439934661146892","1.00092110979971","15000"
"mu.coef[5]","RB_emerge","-0.0480100913921103","0.0378807184281086","-0.12175100823811","-0.0740886428967575","-0.0479754031706403","-0.0222047222388698","0.0253545542468467","1.0013908171028","4100"
"mu.coef[6]","avgP_grow","0.0848399259385061","0.0398877792779627","0.0057706875261825","0.0581019490586484","0.0852994297954238","0.111384072927809","0.1610887025154","1.00123542574296","5900"
"mu.coef[7]","medianQ","-0.0580880845938909","0.0393899394938289","-0.137198274855825","-0.0837131572571925","-0.0576955398331887","-0.0319689141735286","0.017939501473365","1.00207466348525","1700"
"mu.coef[8]","breakup","-0.0507574032070851","0.0407625465534183","-0.133322452811487","-0.0770501103852659","-0.0500170533162186","-0.0238042443397093","0.0274306562658013","1.01107679341737","200"
"mu.coef[9]","NPGO","-0.0754129312968967","0.0410470105918756","-0.159082919477772","-0.101483764039953","-0.0743724046715331","-0.0485538896534283","0.00394465787327528","1.00828624757393","270"
